date_fmt_3h,total_croix_de_chavaux,cdc_vers_mairie,cdc_vers_paris,jour,dt.3h.txt,temp,n,ff,vv,u,pres,rafper,etat_sol,ssfrai,date.ok,rr3
2020-02-11T06:00:00Z,196,48,148,2020-02-11,2020-02-11 06:00:00,6.60000000000002,90,7.1,20000,74,100330,15.6,2,,2020-02-11T05:00:00Z,0
2020-02-11T09:00:00Z,265,68,197,2020-02-11,2020-02-11 09:00:00,7.10000000000002,60,8.4,20000,70,100470,15.1,1,,2020-02-11T08:00:00Z,0.2
2020-02-11T12:00:00Z,214,94,120,2020-02-11,2020-02-11 12:00:00,9,90,10.1,14460,54,100570,18.8,0,,2020-02-11T11:00:00Z,0.2
2020-02-11T15:00:00Z,217,93,124,2020-02-11,2020-02-11 15:00:00,6.70000000000005,90,10.3,6000,73,100630,18.1,1,,2020-02-11T14:00:00Z,0
2020-02-11T18:00:00Z,381,214,167,2020-02-11,2020-02-11 18:00:00,6.10000000000002,90,5.3,44930,72,100790,11.1,1,,2020-02-11T17:00:00Z,0
2020-02-11T21:00:00Z,156,82,74,2020-02-11,2020-02-11 21:00:00,4.90000000000003,60,6.1,35000,77,100910,9.8,1,,2020-02-11T20:00:00Z,0
2020-02-12T00:00:00Z,28,12,16,2020-02-12,2020-02-12 00:00:00,4.10000000000002,0,6.3,35000,80,100920,10.6,1,,2020-02-11T23:00:00Z,0
2020-02-12T03:00:00Z,17,5,12,2020-02-12,2020-02-12 03:00:00,4.40000000000003,60,5.4,21460,80,100870,13.1,1,,2020-02-12T02:00:00Z,0
2020-02-12T06:00:00Z,222,49,173,2020-02-12,2020-02-12 06:00:00,3.60000000000002,40,5,35000,86,100930,8.3,1,,2020-02-12T05:00:00Z,0
2020-02-12T09:00:00Z,297,77,220,2020-02-12,2020-02-12 09:00:00,5.40000000000003,25,6.4,19920,80,101060,10.8,1,0,2020-02-12T08:00:00Z,0
2020-02-12T12:00:00Z,234,99,135,2020-02-12,2020-02-12 12:00:00,8.90000000000003,60,6.8,30000,65,101080,13.9,1,0,2020-02-12T11:00:00Z,0
2020-02-12T15:00:00Z,314,139,175,2020-02-12,2020-02-12 15:00:00,8.80000000000001,90,4.1,30000,62,101010,9.2,1,0,2020-02-12T14:00:00Z,0
2020-02-12T18:00:00Z,381,197,184,2020-02-12,2020-02-12 18:00:00,7.5,90,2.7,27390,68,100980,4.3,1,0,2020-02-12T17:00:00Z,0
2020-02-12T21:00:00Z,145,84,61,2020-02-12,2020-02-12 21:00:00,6.40000000000003,90,2.8,14960,81,100890,4.9,0,0,2020-02-12T20:00:00Z,0
2020-02-13T00:00:00Z,42,30,12,2020-02-13,2020-02-13 00:00:00,5.5,0,2.7,26090,82,100630,4.8,0,,2020-02-12T23:00:00Z,0
2020-02-13T03:00:00Z,22,6,16,2020-02-13,2020-02-13 03:00:00,5.60000000000002,90,4,31300,82,100200,6.6,0,0,2020-02-13T02:00:00Z,0
2020-02-13T06:00:00Z,175,38,137,2020-02-13,2020-02-13 06:00:00,6.5,100,6.7,29150,79,99630,11.8,0,,2020-02-13T05:00:00Z,0.4
2020-02-13T09:00:00Z,225,55,170,2020-02-13,2020-02-13 09:00:00,8.70000000000005,100,10.4,20000,86,99140,18.5,1,0,2020-02-13T08:00:00Z,1.2
2020-02-13T12:00:00Z,201,76,125,2020-02-13,2020-02-13 12:00:00,12.5,25,11.1,20000,56,99160,18.2,1,0,2020-02-13T11:00:00Z,0.2
2020-02-13T15:00:00Z,218,103,115,2020-02-13,2020-02-13 15:00:00,10.3,90,9.9,6000,73,99020,19.4,1,0,2020-02-13T14:00:00Z,0.4
2020-02-13T18:00:00Z,301,151,150,2020-02-13,2020-02-13 18:00:00,9,90,8.1,20000,77,99450,13.4,1,0,2020-02-13T17:00:00Z,0
2020-02-13T21:00:00Z,117,59,58,2020-02-13,2020-02-13 21:00:00,9.40000000000003,100,5.9,21090,71,100020,13.9,0,,2020-02-13T20:00:00Z,0
2020-02-14T00:00:00Z,43,29,14,2020-02-14,2020-02-14 00:00:00,8.80000000000001,90,5,19960,79,100460,8.4,,,2020-02-13T23:00:00Z,0.2
2020-02-14T03:00:00Z,24,9,15,2020-02-14,2020-02-14 03:00:00,8.10000000000002,90,2.7,15000,86,100690,4.7,0,0,2020-02-14T02:00:00Z,0
2020-02-14T06:00:00Z,175,39,136,2020-02-14,2020-02-14 06:00:00,8.40000000000003,90,5.6,15950,86,100950,8.2,1,0,2020-02-14T05:00:00Z,0
2020-02-14T09:00:00Z,269,71,198,2020-02-14,2020-02-14 09:00:00,8.90000000000003,90,4.1,18130,83,101230,6.7,1,,2020-02-14T08:00:00Z,0
2020-02-14T12:00:00Z,267,120,147,2020-02-14,2020-02-14 12:00:00,10.7,90,3.9,25000,71,101330,7.9,0,0,2020-02-14T11:00:00Z,0
2020-02-14T15:00:00Z,319,134,185,2020-02-14,2020-02-14 15:00:00,11.5,90,4.8,25000,64,101290,9.5,0,0,2020-02-14T14:00:00Z,0
2020-02-14T18:00:00Z,375,182,193,2020-02-14,2020-02-14 18:00:00,9.90000000000003,90,2.7,18130,75,101360,5.9,0,0,2020-02-14T17:00:00Z,0
2020-02-14T21:00:00Z,151,82,69,2020-02-14,2020-02-14 21:00:00,8.5,90,3.2,15420,80,101340,5.6,0,0,2020-02-14T20:00:00Z,0
2020-02-15T00:00:00Z,60,36,24,2020-02-15,2020-02-15 00:00:00,7.30000000000001,90,3.3,14870,82,101260,5.6,0,0,2020-02-14T23:00:00Z,0
2020-02-15T03:00:00Z,30,18,12,2020-02-15,2020-02-15 03:00:00,6.20000000000005,75,2.6,20000,88,101190,4.5,0,0,2020-02-15T02:00:00Z,0
2020-02-15T06:00:00Z,48,17,31,2020-02-15,2020-02-15 06:00:00,6.40000000000003,90,3.7,15000,90,101110,5.2,0,0,2020-02-15T05:00:00Z,0
2020-02-15T09:00:00Z,195,57,138,2020-02-15,2020-02-15 09:00:00,8.60000000000002,75,4.9,18000,85,101070,8,0,0,2020-02-15T08:00:00Z,0
2020-02-15T12:00:00Z,261,116,145,2020-02-15,2020-02-15 12:00:00,12.7,90,6,30000,70,100840,10.7,0,0,2020-02-15T11:00:00Z,0
2020-02-15T15:00:00Z,257,93,164,2020-02-15,2020-02-15 15:00:00,12.7,90,6.4,19230,68,100590,11.4,0,0,2020-02-15T14:00:00Z,0
2020-02-15T18:00:00Z,212,90,122,2020-02-15,2020-02-15 18:00:00,12.3,100,7,17120,69,100620,11,0,0,2020-02-15T17:00:00Z,0.6
2020-02-15T21:00:00Z,126,52,74,2020-02-15,2020-02-15 21:00:00,12.1,100,7.7,20820,74,100480,13.5,,,2020-02-15T20:00:00Z,0
2020-02-16T00:00:00Z,77,42,35,2020-02-16,2020-02-16 00:00:00,12.9,90,9.2,27200,69,100320,16.1,0,0,2020-02-15T23:00:00Z,0
2020-02-16T03:00:00Z,15,10,5,2020-02-16,2020-02-16 03:00:00,13.6,100,8.8,34400,67,100190,15.4,0,,2020-02-16T02:00:00Z,0
2020-02-16T06:00:00Z,46,10,36,2020-02-16,2020-02-16 06:00:00,13.2,100,8.9,33320,68,100050,17.4,0,0,2020-02-16T05:00:00Z,0
2020-02-16T09:00:00Z,170,62,108,2020-02-16,2020-02-16 09:00:00,13.7,90,9.7,16560,65,99950,17.2,0,0,2020-02-16T08:00:00Z,0
2020-02-16T12:00:00Z,196,81,115,2020-02-16,2020-02-16 12:00:00,16.2,90,13,19690,66,99830,23.7,0,0,2020-02-16T11:00:00Z,0
2020-02-16T15:00:00Z,168,62,106,2020-02-16,2020-02-16 15:00:00,17.5,90,12.5,26590,62,99650,25.4,0,0,2020-02-16T14:00:00Z,0
2020-02-16T18:00:00Z,152,80,72,2020-02-16,2020-02-16 18:00:00,16.2,100,11.5,43560,68,99720,25.4,0,0,2020-02-16T17:00:00Z,3.9
2020-02-16T21:00:00Z,69,33,36,2020-02-16,2020-02-16 21:00:00,9.20000000000005,100,6.6,7570,91,100210,14.7,2,,2020-02-16T20:00:00Z,2.4
2020-02-17T00:00:00Z,22,16,6,2020-02-17,2020-02-17 00:00:00,8.80000000000001,100,6.7,56260,87,100480,12.4,0,0,2020-02-16T23:00:00Z,0
2020-02-17T03:00:00Z,24,2,22,2020-02-17,2020-02-17 03:00:00,8.60000000000002,100,3.8,25000,89,100570,6.4,2,0,2020-02-17T02:00:00Z,0
2020-02-17T06:00:00Z,200,36,164,2020-02-17,2020-02-17 06:00:00,8.20000000000005,100,3.8,37680,92,100550,6.9,1,,2020-02-17T05:00:00Z,0.4
2020-02-17T09:00:00Z,286,84,202,2020-02-17,2020-02-17 09:00:00,8.80000000000001,90,6,25000,90,100650,10.2,2,0,2020-02-17T08:00:00Z,0
2020-02-17T12:00:00Z,252,110,142,2020-02-17,2020-02-17 12:00:00,11.1,60,8.8,10830,65,100740,16.5,2,0,2020-02-17T11:00:00Z,0
2020-02-17T15:00:00Z,300,128,172,2020-02-17,2020-02-17 15:00:00,10.7,0,8.8,15650,63,100790,16.3,0,,2020-02-17T14:00:00Z,0.4
2020-02-17T18:00:00Z,386,203,183,2020-02-17,2020-02-17 18:00:00,6.90000000000003,50,2.6,20000,84,101090,16.2,2,0,2020-02-17T17:00:00Z,0
2020-02-17T21:00:00Z,133,83,50,2020-02-17,2020-02-17 21:00:00,6.60000000000002,10,4.8,35450,79,101310,10,1,0,2020-02-17T20:00:00Z,0
2020-02-18T00:00:00Z,35,21,14,2020-02-18,2020-02-18 00:00:00,5.60000000000002,0,5.4,20000,81,101520,9.7,1,0,2020-02-17T23:00:00Z,0
2020-02-18T03:00:00Z,19,8,11,2020-02-18,2020-02-18 03:00:00,4.40000000000003,0,3.4,20000,88,101610,7.2,1,0,2020-02-18T02:00:00Z,0
2020-02-18T06:00:00Z,203,48,155,2020-02-18,2020-02-18 06:00:00,4,90,4.4,20450,88,101680,7.9,1,,2020-02-18T05:00:00Z,0
2020-02-18T09:00:00Z,284,75,209,2020-02-18,2020-02-18 09:00:00,6,10,5.2,25000,83,101790,8.8,1,0,2020-02-18T08:00:00Z,0
2020-02-18T12:00:00Z,216,88,128,2020-02-18,2020-02-18 12:00:00,10.4,50,7.5,16190,63,101700,13.4,0,0,2020-02-18T11:00:00Z,0
2020-02-18T15:00:00Z,267,123,144,2020-02-18,2020-02-18 15:00:00,10.3,90,7.5,18490,59,101590,13,0,,2020-02-18T14:00:00Z,0
2020-02-18T18:00:00Z,404,217,187,2020-02-18,2020-02-18 18:00:00,9.20000000000005,90,3.9,29350,68,101480,7.5,0,0,2020-02-18T17:00:00Z,0
2020-02-18T21:00:00Z,161,86,75,2020-02-18,2020-02-18 21:00:00,8.20000000000005,100,7.1,33750,78,101320,11.3,0,,2020-02-18T20:00:00Z,0
2020-02-19T00:00:00Z,47,38,9,2020-02-19,2020-02-19 00:00:00,7.90000000000003,90,7.4,28950,80,101080,13.6,0,0,2020-02-18T23:00:00Z,4.6
2020-02-19T03:00:00Z,24,8,16,2020-02-19,2020-02-19 03:00:00,5.30000000000001,50,5.5,20000,89,101090,10.2,2,0,2020-02-19T02:00:00Z,0
2020-02-19T06:00:00Z,196,43,153,2020-02-19,2020-02-19 06:00:00,5.30000000000001,75,4.5,20000,90,101340,7.5,2,0,2020-02-19T05:00:00Z,0
2020-02-19T09:00:00Z,291,85,206,2020-02-19,2020-02-19 09:00:00,6.70000000000005,60,4,20000,84,101550,7.2,1,0,2020-02-19T08:00:00Z,0
2020-02-19T12:00:00Z,244,108,136,2020-02-19,2020-02-19 12:00:00,9.5,75,5,25000,65,101590,11.4,1,0,2020-02-19T11:00:00Z,0
2020-02-19T15:00:00Z,248,116,132,2020-02-19,2020-02-19 15:00:00,9,100,4.1,8000,74,101490,7.6,1,0,2020-02-19T14:00:00Z,0.6
2020-02-19T18:00:00Z,359,195,164,2020-02-19,2020-02-19 18:00:00,7.80000000000001,100,3.4,8000,92,101450,6.1,1,0,2020-02-19T17:00:00Z,0
2020-02-19T21:00:00Z,121,74,47,2020-02-19,2020-02-19 21:00:00,8,90,4.2,20000,90,101310,6.4,1,0,2020-02-19T20:00:00Z,0
2020-02-20T00:00:00Z,35,22,13,2020-02-20,2020-02-20 00:00:00,7.40000000000003,90,4.3,20000,92,101190,8.6,1,0,2020-02-19T23:00:00Z,0
2020-02-20T03:00:00Z,24,5,19,2020-02-20,2020-02-20 03:00:00,7.60000000000002,90,3.5,20000,92,101050,6.9,1,0,2020-02-20T02:00:00Z,0
2020-02-20T06:00:00Z,184,42,142,2020-02-20,2020-02-20 06:00:00,7.90000000000003,90,3.8,18480,90,100970,7,1,0,2020-02-20T05:00:00Z,0
2020-02-20T09:00:00Z,289,77,212,2020-02-20,2020-02-20 09:00:00,8.60000000000002,90,5.1,20000,84,100950,8.9,0,0,2020-02-20T08:00:00Z,0
2020-02-20T12:00:00Z,225,79,146,2020-02-20,2020-02-20 12:00:00,10.3,100,5.5,25000,76,100800,12.1,0,0,2020-02-20T11:00:00Z,0
2020-02-20T15:00:00Z,268,140,128,2020-02-20,2020-02-20 15:00:00,10.8,90,7.6,20020,74,100630,15.7,0,0,2020-02-20T14:00:00Z,0.4
2020-02-20T18:00:00Z,335,164,171,2020-02-20,2020-02-20 18:00:00,9.40000000000003,100,8.6,6000,90,100730,20.7,1,0,2020-02-20T17:00:00Z,3.7
2020-02-20T21:00:00Z,138,74,64,2020-02-20,2020-02-20 21:00:00,5.60000000000002,0,4,30000,86,101310,8.8,2,0,2020-02-20T20:00:00Z,0
2020-02-21T00:00:00Z,34,17,17,2020-02-21,2020-02-21 00:00:00,4,0,3.9,30000,89,101630,5.1,1,0,2020-02-20T23:00:00Z,0
2020-02-21T03:00:00Z,22,7,15,2020-02-21,2020-02-21 03:00:00,3.5,25,3.1,19380,87,101800,5,1,0,2020-02-21T02:00:00Z,0
2020-02-21T06:00:00Z,198,44,154,2020-02-21,2020-02-21 06:00:00,2.30000000000001,90,2,30000,90,101910,4.6,1,0,2020-02-21T05:00:00Z,0
2020-02-21T09:00:00Z,296,83,213,2020-02-21,2020-02-21 09:00:00,5.30000000000001,75,3.3,15080,84,102070,5.8,1,0,2020-02-21T08:00:00Z,0
2020-02-21T12:00:00Z,243,98,145,2020-02-21,2020-02-21 12:00:00,9.40000000000003,75,5.5,25000,62,102090,9.6,1,0,2020-02-21T11:00:00Z,0
2020-02-21T15:00:00Z,334,146,188,2020-02-21,2020-02-21 15:00:00,9.60000000000002,90,6.4,29170,55,101920,10.8,1,0,2020-02-21T14:00:00Z,0
2020-02-21T18:00:00Z,362,186,176,2020-02-21,2020-02-21 18:00:00,7.80000000000001,75,4.4,25360,68,101930,7.4,0,0,2020-02-21T17:00:00Z,0
2020-02-21T21:00:00Z,138,62,76,2020-02-21,2020-02-21 21:00:00,6.30000000000001,75,3.1,20000,78,101920,6.1,0,0,2020-02-21T20:00:00Z,0
2020-02-22T00:00:00Z,83,47,36,2020-02-22,2020-02-22 00:00:00,4.60000000000002,0,2.6,21650,82,101840,6.4,0,0,2020-02-21T23:00:00Z,0
2020-02-22T03:00:00Z,23,12,11,2020-02-22,2020-02-22 03:00:00,4.70000000000005,60,3.2,21890,83,101760,7.7,0,0,2020-02-22T02:00:00Z,0
2020-02-22T06:00:00Z,55,25,30,2020-02-22,2020-02-22 06:00:00,4,40,3.5,20000,86,101650,9.5,0,0,2020-02-22T05:00:00Z,0
2020-02-22T09:00:00Z,223,67,156,2020-02-22,2020-02-22 09:00:00,7.10000000000002,60,6.6,25000,82,101720,12.5,0,0,2020-02-22T08:00:00Z,0
2020-02-22T12:00:00Z,261,112,149,2020-02-22,2020-02-22 12:00:00,11.7,90,6.7,28000,69,101700,12.2,0,0,2020-02-22T11:00:00Z,0
2020-02-22T15:00:00Z,233,88,145,2020-02-22,2020-02-22 15:00:00,12.6,100,7.2,28000,70,101680,11.5,0,0,2020-02-22T14:00:00Z,0
2020-02-22T18:00:00Z,282,140,142,2020-02-22,2020-02-22 18:00:00,12.7,100,6.2,25000,72,101750,13.2,0,0,2020-02-22T17:00:00Z,0
2020-02-22T21:00:00Z,160,65,95,2020-02-22,2020-02-22 21:00:00,11.7,100,5.4,23840,78,101800,11,0,,2020-02-22T20:00:00Z,0
2020-02-23T00:00:00Z,117,53,64,2020-02-23,2020-02-23 00:00:00,10.4,100,5.5,25970,84,101790,11.8,0,0,2020-02-22T23:00:00Z,0
2020-02-23T03:00:00Z,23,9,14,2020-02-23,2020-02-23 03:00:00,9.70000000000005,100,6.6,15130,90,101540,12.1,0,,2020-02-23T02:00:00Z,0
2020-02-23T06:00:00Z,44,15,29,2020-02-23,2020-02-23 06:00:00,9.10000000000002,100,7.5,11940,94,101460,13.3,0,0,2020-02-23T05:00:00Z,0
2020-02-23T09:00:00Z,186,55,131,2020-02-23,2020-02-23 09:00:00,9.90000000000003,100,8.2,18840,92,101380,13.5,0,0,2020-02-23T08:00:00Z,0
2020-02-23T12:00:00Z,229,102,127,2020-02-23,2020-02-23 12:00:00,11.5,100,9.1,25000,85,101350,16.7,0,0,2020-02-23T11:00:00Z,0
2020-02-23T15:00:00Z,219,82,137,2020-02-23,2020-02-23 15:00:00,12.6,100,8.8,34060,84,101310,16,0,0,2020-02-23T14:00:00Z,0
2020-02-23T18:00:00Z,195,89,106,2020-02-23,2020-02-23 18:00:00,12.2,100,6.8,25000,89,101450,12.1,0,0,2020-02-23T17:00:00Z,0
2020-02-23T21:00:00Z,83,39,44,2020-02-23,2020-02-23 21:00:00,11.5,100,5.7,2750,96,101550,9.5,1,0,2020-02-23T20:00:00Z,0.4
2020-02-24T00:00:00Z,16,11,5,2020-02-24,2020-02-24 00:00:00,11.1,100,5,6480,97,101560,7.6,1,0,2020-02-23T23:00:00Z,0
2020-02-24T03:00:00Z,22,5,17,2020-02-24,2020-02-24 03:00:00,11.1,100,5.8,17790,95,101390,9.5,1,0,2020-02-24T02:00:00Z,0
2020-02-24T06:00:00Z,305,74,231,2020-02-24,2020-02-24 06:00:00,10.7,100,5.8,29060,93,101220,10.9,1,,2020-02-24T05:00:00Z,0
2020-02-24T09:00:00Z,327,94,233,2020-02-24,2020-02-24 09:00:00,10.7,90,7.2,10630,90,101070,13.4,1,0,2020-02-24T08:00:00Z,0
2020-02-24T12:00:00Z,256,105,151,2020-02-24,2020-02-24 12:00:00,11.4,90,8.9,20530,83,100810,15.4,0,0,2020-02-24T11:00:00Z,0
2020-02-24T15:00:00Z,323,162,161,2020-02-24,2020-02-24 15:00:00,12.3,90,8.7,25290,72,100450,16,0,0,2020-02-24T14:00:00Z,0
2020-02-24T18:00:00Z,486,250,236,2020-02-24,2020-02-24 18:00:00,12.2,90,7.4,55710,71,100360,15.8,0,0,2020-02-24T17:00:00Z,0
2020-02-24T21:00:00Z,184,92,92,2020-02-24,2020-02-24 21:00:00,10.3,100,7.3,15000,84,100290,14.1,0,0,2020-02-24T20:00:00Z,0.2
2020-02-25T00:00:00Z,35,27,8,2020-02-25,2020-02-25 00:00:00,9.5,100,7.1,8770,90,100050,11.9,2,,2020-02-24T23:00:00Z,2.2
2020-02-25T03:00:00Z,17,6,11,2020-02-25,2020-02-25 03:00:00,9.20000000000005,100,6.2,8000,95,99820,11,2,0,2020-02-25T02:00:00Z,2
2020-02-25T06:00:00Z,322,66,256,2020-02-25,2020-02-25 06:00:00,8.10000000000002,100,5.9,19730,85,99800,11.6,2,,2020-02-25T05:00:00Z,0.4
2020-02-25T09:00:00Z,358,96,262,2020-02-25,2020-02-25 09:00:00,9,0,6.3,23120,74,99770,10.1,1,,2020-02-25T08:00:00Z,0
2020-02-25T12:00:00Z,238,91,147,2020-02-25,2020-02-25 12:00:00,9.80000000000001,90,8.5,12000,70,99640,14.2,1,0,2020-02-25T11:00:00Z,0.2
2020-02-25T15:00:00Z,254,118,136,2020-02-25,2020-02-25 15:00:00,10.4,75,10,16490,60,99330,18.6,0,,2020-02-25T14:00:00Z,0.4
2020-02-25T18:00:00Z,414,233,181,2020-02-25,2020-02-25 18:00:00,6.5,50,4.5,36390,79,99250,9.3,1,0,2020-02-25T17:00:00Z,1
2020-02-25T21:00:00Z,161,79,82,2020-02-25,2020-02-25 21:00:00,4.60000000000002,75,6.4,35660,82,99200,13.7,1,,2020-02-25T20:00:00Z,0.2
2020-02-26T00:00:00Z,36,21,15,2020-02-26,2020-02-26 00:00:00,4.5,50,9.6,31140,76,99230,14,0,0,2020-02-25T23:00:00Z,0
2020-02-26T03:00:00Z,16,2,14,2020-02-26,2020-02-26 03:00:00,3.70000000000005,90,8.2,20000,81,99190,16.3,1,0,2020-02-26T02:00:00Z,0
2020-02-26T06:00:00Z,212,41,171,2020-02-26,2020-02-26 06:00:00,3,90,7.4,20000,81,99270,13.5,1,0,2020-02-26T05:00:00Z,0
2020-02-26T09:00:00Z,303,78,225,2020-02-26,2020-02-26 09:00:00,4.10000000000002,40,7.8,30000,84,99590,13.1,1,0,2020-02-26T08:00:00Z,0.2
2020-02-26T12:00:00Z,235,91,144,2020-02-26,2020-02-26 12:00:00,5.20000000000005,90,5.2,8000,82,99810,14.5,1,0,2020-02-26T11:00:00Z,4.2
2020-02-26T15:00:00Z,294,134,160,2020-02-26,2020-02-26 15:00:00,6.40000000000003,60,9,17980,74,99930,17.1,1,0,2020-02-26T14:00:00Z,0
2020-02-26T18:00:00Z,418,211,207,2020-02-26,2020-02-26 18:00:00,6.20000000000005,60,5.4,20000,67,100110,11,1,0,2020-02-26T17:00:00Z,0
2020-02-26T21:00:00Z,150,85,65,2020-02-26,2020-02-26 21:00:00,3.60000000000002,40,3.1,19580,82,100180,5.2,1,0,2020-02-26T20:00:00Z,0
2020-02-27T00:00:00Z,46,30,16,2020-02-27,2020-02-27 00:00:00,3.10000000000002,90,3.3,23460,83,100090,7.9,,,2020-02-26T23:00:00Z,0
2020-02-27T03:00:00Z,22,10,12,2020-02-27,2020-02-27 03:00:00,3.30000000000001,100,3.8,23880,86,99720,6.3,0,0,2020-02-27T02:00:00Z,2
2020-02-27T06:00:00Z,154,36,118,2020-02-27,2020-02-27 06:00:00,3.5,100,7.1,5250,94,99080,13,2,0,2020-02-27T05:00:00Z,7.9
2020-02-27T09:00:00Z,203,46,157,2020-02-27,2020-02-27 09:00:00,5.40000000000003,100,7.8,2560,97,98290,13.4,2,0,2020-02-27T08:00:00Z,1
2020-02-27T12:00:00Z,190,78,112,2020-02-27,2020-02-27 12:00:00,12.4,90,10.2,25000,73,98070,20.6,2,0,2020-02-27T11:00:00Z,0.2
2020-02-27T15:00:00Z,247,112,135,2020-02-27,2020-02-27 15:00:00,7,90,11.8,35000,71,99230,21.8,2,,2020-02-27T14:00:00Z,0
2020-02-27T18:00:00Z,337,161,176,2020-02-27,2020-02-27 18:00:00,5.80000000000001,25,7.6,35000,66,100050,15.5,2,,2020-02-27T17:00:00Z,0
2020-02-27T21:00:00Z,155,84,71,2020-02-27,2020-02-27 21:00:00,4.10000000000002,0,3.7,35000,76,100510,6.7,1,,2020-02-27T20:00:00Z,0
2020-02-28T00:00:00Z,43,32,11,2020-02-28,2020-02-28 00:00:00,2.60000000000002,25,3.4,30000,84,100760,5.4,1,,2020-02-27T23:00:00Z,0
2020-02-28T03:00:00Z,18,4,14,2020-02-28,2020-02-28 03:00:00,1.80000000000001,10,2,30000,88,100830,3.5,1,,2020-02-28T02:00:00Z,0
2020-02-28T06:00:00Z,249,66,183,2020-02-28,2020-02-28 06:00:00,1.10000000000002,90,2,13730,93,100830,4.3,1,,2020-02-28T05:00:00Z,0
2020-02-28T09:00:00Z,338,89,249,2020-02-28,2020-02-28 09:00:00,4.20000000000005,90,3.4,24960,80,100810,7.9,1,,2020-02-28T08:00:00Z,0
2020-02-28T12:00:00Z,240,95,145,2020-02-28,2020-02-28 12:00:00,6.70000000000005,90,6.1,18000,70,100510,11.9,1,,2020-02-28T11:00:00Z,0
2020-02-28T15:00:00Z,316,142,174,2020-02-28,2020-02-28 15:00:00,7.30000000000001,100,7.9,20000,86,100160,13.4,1,,2020-02-28T14:00:00Z,0
2020-02-28T18:00:00Z,348,180,168,2020-02-28,2020-02-28 18:00:00,9,100,6.4,17000,90,99890,12.2,1,,2020-02-28T17:00:00Z,0
2020-02-28T21:00:00Z,174,94,80,2020-02-28,2020-02-28 21:00:00,10.5,100,9,11920,91,99690,14.1,1,,2020-02-28T20:00:00Z,0
2020-02-29T00:00:00Z,74,44,30,2020-02-29,2020-02-29 00:00:00,10.9,0,9.6,14100,85,99470,15.4,1,,2020-02-28T23:00:00Z,0
2020-02-29T03:00:00Z,35,19,16,2020-02-29,2020-02-29 03:00:00,9.5,90,7.4,25000,88,99040,14,1,,2020-02-29T02:00:00Z,0
2020-02-29T06:00:00Z,48,14,34,2020-02-29,2020-02-29 06:00:00,9,90,6.3,25000,85,98510,11,1,,2020-02-29T05:00:00Z,0
2020-02-29T09:00:00Z,264,95,169,2020-02-29,2020-02-29 09:00:00,11.8,90,11.5,25000,66,98140,18.7,0,0,2020-02-29T08:00:00Z,2.2
2020-02-29T12:00:00Z,279,121,158,2020-02-29,2020-02-29 12:00:00,8.5,100,7.5,28000,85,98460,19.6,1,,2020-02-29T11:00:00Z,0.2
2020-02-29T15:00:00Z,292,110,182,2020-02-29,2020-02-29 15:00:00,10.4,90,10.9,12000,54,98630,15.8,0,0,2020-02-29T14:00:00Z,0.2
2020-02-29T18:00:00Z,259,114,145,2020-02-29,2020-02-29 18:00:00,7.80000000000001,100,6.4,29030,74,98780,14,2,,2020-02-29T17:00:00Z,1
2020-02-29T21:00:00Z,111,58,53,2020-02-29,2020-02-29 21:00:00,6.5,75,8,42370,81,98940,12.8,1,,2020-02-29T20:00:00Z,0
2020-03-01T00:00:00Z,65,34,31,2020-03-01,2020-03-01 00:00:00,6.80000000000001,100,8.7,38900,79,98900,14.6,1,,2020-02-29T23:00:00Z,0
2020-03-01T03:00:00Z,32,15,17,2020-03-01,2020-03-01 03:00:00,6.90000000000003,90,8.3,36560,82,98820,14.6,1,0,2020-03-01T02:00:00Z,0
2020-03-01T06:00:00Z,33,9,24,2020-03-01,2020-03-01 06:00:00,5.80000000000001,50,6.2,30000,79,98830,9,1,0,2020-03-01T05:00:00Z,0
2020-03-01T09:00:00Z,160,52,108,2020-03-01,2020-03-01 09:00:00,7.90000000000003,90,6.7,20000,82,98750,10.2,1,0,2020-03-01T08:00:00Z,2
2020-03-01T12:00:00Z,160,78,82,2020-03-01,2020-03-01 12:00:00,7.70000000000005,90,5.5,6000,90,98460,10.7,2,0,2020-03-01T11:00:00Z,5.9
2020-03-01T15:00:00Z,67,23,44,2020-03-01,2020-03-01 15:00:00,8,100,4.4,2470,95,97920,11,2,0,2020-03-01T14:00:00Z,4.6
2020-03-01T18:00:00Z,121,48,73,2020-03-01,2020-03-01 18:00:00,4,60,5.7,25000,93,98640,9.7,2,0,2020-03-01T17:00:00Z,0
2020-03-01T21:00:00Z,63,31,32,2020-03-01,2020-03-01 21:00:00,4.60000000000002,50,6.1,26570,92,98720,8.3,2,0,2020-03-01T20:00:00Z,0
2020-03-02T00:00:00Z,15,10,5,2020-03-02,2020-03-02 00:00:00,5.30000000000001,100,5.7,30450,92,98430,8.5,,,2020-03-01T23:00:00Z,0.8
2020-03-02T03:00:00Z,13,5,8,2020-03-02,2020-03-02 03:00:00,6.10000000000002,90,4.6,3910,95,98000,9.6,2,0,2020-03-02T02:00:00Z,0.8
2020-03-02T06:00:00Z,195,42,153,2020-03-02,2020-03-02 06:00:00,6.5,100,5.8,8230,95,97790,9.1,2,,2020-03-02T05:00:00Z,4.2
2020-03-02T09:00:00Z,193,58,135,2020-03-02,2020-03-02 09:00:00,6.5,100,3.3,10000,96,97740,6.4,2,0,2020-03-02T08:00:00Z,2.3
