CODGEO,NOM_COMM,STATUT,POPULATION,superficie_ha,x_ctr,y_ctr,id
34189,OLONZAC,Commune simple,1757,1922.53234199436,678598.665740166,6242529.01146889,1751
11012,ARGELIERS,Commune simple,2028,1102.25364899732,692746.060279204,6245798.00588013,1752
11106,COURSAN,Commune simple,5988,2430.32507949297,704794.795554692,6238740.94040029,1753
34183,NISSAN-LEZ-ENSERUNE,Commune simple,3907,3070.36498399176,709127.207521484,6242449.31569571,1754
34299,SERIGNAN,Commune simple,7054,2765.29541799323,724132.603179912,6241599.52372038,1755
34332,VIAS,Commune simple,5467,3272.50986999088,732410.416477984,6246088.29637317,1756
34003,AGDE,Commune simple,25253,5110.6184454865,739334.530157756,6245705.75956484,1757
13022,CASSIS,Commune simple,7446,2643.6646234927,907298.022461166,6239357.86681969,1771
13085,ROQUEFORT-LA-BEDOULE,Commune simple,5321,3107.41457149184,913627.791669014,6242666.90223505,1772
83016,LE BEAUSSET,Commune simple,9310,3604.94830148977,929336.928278874,6238361.9945276,1773
83131,SOLLIES-TOUCAS,Commune simple,5499,3008.93138699164,942807.721405045,6239411.64096584,1774
83130,SOLLIES-PONT,Commune simple,11310,1788.25434049507,949142.359520545,6237243.58319735,1775
83091,PIERREFEU-DU-VAR,Commune simple,6049,5886.71433098425,958381.471201327,6242465.89936677,1776
83043,COLLOBRIERES,Commune simple,1887,11308.3139934689,971413.135033468,6243754.71359105,1777
83042,COGOLIN,Commune simple,11642,2753.77066599217,986062.284076164,6244998.31577998,1778
83048,LA CROIX-VALMER,Commune simple,3612,2269.9174999938,991532.464544418,6239559.28527121,1779
64504,SARE,Commune simple,2565,5179.16832548591,327772.173118263,6254879.37056689,1820
64014,AINHOA,Commune simple,666,1614.81872799488,336052.979848128,6254523.32053544,1821
64279,ITXASSOU,Commune simple,2026,3906.680337989,342520.079192255,6255621.17920132,1822
64273,IRISSARRY,Commune simple,866,2704.48876549209,356004.213986762,6249397.81971099,1823
64493,SAINT-PALAIS,Commune simple,1854,742.984097997962,372447.100916661,6254646.96900674,1824
64214,ESPES-UNDUREIN,Commune simple,523,985.431784497421,384159.362325199,6249505.14923381,1825
64416,NAVARRENX,Commune simple,1053,651.570062497908,396853.442088207,6254890.41903662,1826
64359,LUCQ-DE-BEARN,Commune simple,970,4888.78638598699,403947.866154876,6251184.00766309,1827
64393,MONEIN,Commune simple,4508,8161.2905224783,410798.675523028,6250040.70699628,1828
64445,PAU,Préfecture de département,77575,3131.10737749111,428212.192470626,6252543.93893237,1829
64405,MORLAAS,Commune simple,4142,1327.42062749633,434907.459901849,6253954.56664582,1830
65185,GARDERES,Commune simple,437,1543.94285849586,447779.002671779,6247517.62292625,1831
65072,BAZET,Commune simple,1627,306.785075999182,462616.247475553,6247855.05009487,1832
65418,SENAC,Commune simple,290,901.139430497358,472009.909325797,6255083.44749593,1833
65452,TRIE-SUR-BAISE,Commune simple,1062,1067.40266949749,486253.198957668,6250160.46500378,1834
65129,CASTELNAU-MAGNOAC,Commune simple,768,1275.49515949672,498349.954961676,6247178.33103498,1835
32365,SAINT-BLANCARD,Commune simple,342,1527.80878199582,510004.239599479,6252947.27501807,1836
31443,PUYMAURIN,Commune simple,300,2245.75145699443,517815.052020328,6254931.99385403,1837
31239,L'ISLE-EN-DODON,Commune simple,1861,2252.53143599331,524387.719801697,6256001.7526733,1838
31436,POUY-DE-TOUGES,Commune simple,381,1366.71908249649,541731.770613126,6250509.4085437,1839
31303,LONGAGES,Commune simple,2869,2142.10538499382,555226.244856779,6252551.17521968,1840
31399,NOE,Commune simple,2801,998.331094497476,559784.905514663,6252815.49976563,1841
31033,AUTERIVE,Commune simple,9252,3762.80880648912,576521.600462575,6252331.74368319,1842
31396,NAILLOUX,Commune simple,3478,1839.93741399508,587540.652080697,6252762.12225864,1843
31037,AVIGNONET-LAURAGAIS,Commune simple,1438,4065.58284648952,600506.378653764,6253882.65898339,1844
11178,LABASTIDE-D'ANJOU,Commune simple,1173,819.11294049694,606977.223407421,6250411.34151692,1845
11076,CASTELNAUDARY,Commune simple,11476,4870.24567848612,615622.735731878,6247660.29757963,1846
11367,SAISSAC,Commune simple,922,5894.79034048306,632002.854861492,6252277.27655445,1847
11115,CUXAC-CABARDES,Commune simple,908,2553.5902439929,641555.246274106,6254861.82633587,1848
11433,VILLENEUVE-MINERVOIS,Commune simple,1059,2386.56393349357,656905.229657797,6247972.5070825,1849
11081,CAUNES-MINERVOIS,Commune simple,1672,2937.21624649169,660757.662278106,6248288.09479016,1850
34302,SIRAN,Commune simple,695,2126.39864349439,672667.196577408,6247940.78784511,1851
11041,BIZE-MINERVOIS,Commune simple,1103,2088.46770499367,689570.61359836,6247881.44175581,1852
34052,CAPESTANG,Commune simple,3147,4062.43432598873,703891.600977988,6246989.84012418,1853
34069,CAZOULS-LES-BEZIERS,Commune simple,4758,3855.83112448911,708065.269715103,6255415.39995509,1854
34032,BEZIERS,Sous-préfecture,74811,9551.71086097268,718723.417010897,6249850.66727506,1855
34101,FLORENSAC,Commune simple,4969,3587.1575824896,737601.0890842,6254221.55107813,1856
34150,MARSEILLAN,Commune simple,7848,5309.95566748523,744389.712905493,6251402.73619606,1857
34301,SETE,Commune simple,44270,4155.43438198702,752413.403280692,6254956.13518712,1858
13056,MARTIGUES,Commune simple,47904,7477.22708047933,866152.483448881,6255583.29386321,1868
13033,ENSUES-LA-REDONNE,Commune simple,5365,2614.60539299406,878384.403908303,6253001.88313318,1869
13055,MARSEILLE,Commune simple,855393,23427.9789029349,896614.624506906,6246715.90967663,1870
13005,AUBAGNE,Commune simple,45303,5518.8806959853,908100.198475075,6247205.89670075,1871
13007,AURIOL,Commune simple,11325,4480.17580698709,915590.074323102,6254908.04389665,1872
83093,PLAN-D'AUPS-SAINTE-BAUME,Commune simple,1955,2433.67299649277,922253.379006925,6252146.28004686,1873
83108,LA ROQUEBRUSSANNE,Commune simple,2526,3707.49499498986,942060.926127592,6253209.65699529,1874
83064,GAREOULT,Commune simple,5422,1573.02299749619,946644.85128093,6253760.99738984,1875
83100,PUGET-VILLE,Commune simple,4060,3721.0648229894,955694.58265891,6247014.66116788,1876
83067,GONFARON,Commune simple,4273,4161.44930098795,967807.120072121,6252379.36552109,1877
83068,GRIMAUD,Commune simple,4035,4472.17672448792,986845.903658285,6248972.89446952,1878
83119,SAINT-TROPEZ,Commune simple,4402,1168.64295399695,997520.251988948,6247231.087127,1879
64260,HENDAYE,Commune simple,16887,1098.36313499661,313821.727974031,6263450.73494872,1919
64483,SAINT-JEAN-DE-LUZ,Commune simple,12967,1983.68094699446,324883.166728108,6266020.28913586,1920
64547,USTARITZ,Commune simple,6362,3197.79257649053,337473.83202833,6266093.55204176,1921
64160,CAMBO-LES-BAINS,Commune simple,6672,2287.07865099375,344427.95795071,6261308.48435029,1922
64289,LA BASTIDE-CLAIRENCE,Commune simple,1031,2349.46446099329,357236.021875664,6266778.48830801,1923
64010,AICIRITS-CAMOU-SUHAST,Commune simple,670,965.229362997453,374399.686560258,6258888.54387009,1924
64513,SAUVETERRE-DE-BEARN,Commune simple,1424,1463.43882699569,381520.232669197,6264875.0931257,1925
64349,LOUBIENG,Commune simple,471,2350.71062999325,395731.803745469,6265224.38445503,1926
64410,MOURENX,Commune simple,6770,658.44844049805,406805.318343897,6259489.21538608,1927
64061,ARTIX,Commune simple,3554,899.760617997572,410405.138959279,6261976.21534405,1928
64519,SERRES-CASTET,Commune simple,3973,1380.70076399661,427110.17808528,6259235.94299094,1929
64523,SEVIGNACQ,Commune simple,739,1701.163296995,436053.422627469,6266851.68611988,1930
64331,LEMBEYE,Commune simple,794,849.417959497397,448618.444460854,6266359.25099215,1931
65460,VIC-EN-BIGORRE,Commune simple,4990,3163.53037699126,461414.23955001,6259135.59628074,1932
65375,RABASTENS-DE-BIGORRE,Commune simple,1478,938.134260496852,469533.347861153,6258209.88565381,1933
32252,MIELAN,Commune simple,1219,2220.02483049353,482174.948731057,6262566.54812288,1934
32045,BERDOUES,Commune simple,479,1826.98088099522,489559.252607186,6267124.65557138,1935
32242,MASSEUBE,Commune simple,1534,2145.67207449407,504463.427063301,6262232.1240864,1936
32433,SIMORRE,Commune simple,706,3581.03135248962,516746.987922044,6264693.26156679,1937
32213,LOMBEZ,Commune simple,2070,1954.92333049533,530169.646259083,6265324.24913623,1938
32261,MONBLANC,Commune simple,358,1316.16032199637,537504.46069806,6264922.26983693,1939
31299,LHERM,Commune simple,3550,2753.68006549237,556049.642222012,6260492.15396678,1940
31395,MURET,Sous-préfecture,24725,5862.39178348371,563041.416944703,6262548.43442658,1941
31248,LABARTHE-SUR-LEZE,Commune simple,5140,1052.55710249719,570500.907929729,6263452.5909239,1942
31048,BAZIEGE,Commune simple,3221,1954.17813899377,588918.045607011,6263539.46553674,1943
31582,VILLEFRANCHE-DE-LAURAGAIS,Commune simple,4235,1039.06482299681,596289.262482091,6257292.24444157,1944
31478,SAINT-FELIX-LAURAGAIS,Commune simple,1300,5182.44923698634,611077.686914654,6261913.4777357,1945
31451,REVEL,Commune simple,9364,3582.92042948984,618797.921208026,6263465.9250458,1946
81081,DOURGNE,Commune simple,1310,2289.557694994,630569.262111618,6264405.0487825,1947
81021,AUSSILLON,Commune simple,6148,1055.90037349702,647846.998179154,6266387.5995904,1948
81163,MAZAMET,Commune simple,10118,7294.63482048038,650551.349713993,6262290.87408924,1949
81115,LABASTIDE-ROUAIROUX,Commune simple,1418,2358.4263249935,670546.86679179,6265004.54618563,1950
34284,SAINT-PONS-DE-THOMIERES,Commune simple,1993,4063.61624348871,679653.132958945,6264414.68705613,1951
34229,RIOLS,Commune simple,763,5766.34516448412,683647.066637566,6266965.05989638,1952
34074,CESSENON-SUR-ORB,Commune simple,2160,3721.39540648992,703294.398119322,6261716.49390724,1953
34178,MURVIEL-LES-BEZIERS,Commune simple,2979,3278.84293399154,710963.548343694,6262131.16165175,1954
34300,SERVIAN,Commune simple,4368,4096.60872998876,724846.766887201,6257287.57359685,1955
34199,PEZENAS,Commune simple,8244,3041.63627399099,733649.556986448,6262795.78336666,1956
34157,MEZE,Commune simple,10642,4788.37053348735,746849.173165176,6259071.43840247,1957
34108,FRONTIGNAN,Commune simple,22942,3987.46637398842,760682.085913614,6261291.44515083,1958
34333,VIC-LA-GARDIOLE,Commune simple,3067,3080.77073599162,765083.941823256,6265559.43558765,1959
13078,PORT-SAINT-LOUIS-DU-RHONE,Commune simple,8565,8297.12050497705,846315.750192407,6259114.58952994,1966
13077,PORT-DE-BOUC,Commune simple,17208,1151.20537199672,861393.378410616,6260248.98774563,1967
13117,VITROLLES,Commune simple,34493,3642.45258598955,883262.492529612,6263837.32733071,1969
13071,LES PENNES-MIRABEAU,Commune simple,20018,3339.55660899027,887625.110680569,6258752.06672533,1970
13041,GARDANNE,Commune simple,19844,2707.01603199234,900817.065659522,6264675.27640298,1971
13110,TRETS,Commune simple,10719,7013.68973798082,918667.350932214,6263597.56266303,1972
83116,SAINT-MAXIMIN-LA-SAINTE-BAUME,Commune simple,15590,6505.71674198176,931496.042692383,6265514.27613244,1973
83140,TOURVES,Commune simple,4951,6591.72576698211,937150.245653884,6261029.8679006,1974
83023,BRIGNOLES,Sous-préfecture,16450,7055.8321564799,949302.97148967,6260436.56036003,1975
83057,FLASSANS-SUR-ISSOLE,Commune simple,3327,4503.68432648772,961107.059938612,6258372.35676208,1976
83073,LE LUC,Commune simple,10183,4435.0076834872,967986.705432623,6259104.42332163,1977
83148,VIDAUBAN,Commune simple,10928,7598.06781597867,979479.616895484,6261911.00739447,1978
83115,SAINTE-MAXIME,Commune simple,13835,8191.47149797638,992791.778675057,6257533.47960383,1979
64125,BIDART,Commune simple,6566,1307.8975334966,329277.678328143,6270659.50391011,2020
64102,BAYONNE,Sous-préfecture,47492,2570.51870749332,338780.36705628,6276126.22502286,2021
64407,MOUGUERRE,Commune simple,4825,2250.92783149406,343555.429975952,6271941.03444696,2022
64546,URT,Commune simple,2218,1885.8528174942,353546.772720681,6274299.23191266,2023
64123,BIDACHE,Commune simple,1327,3000.71439649118,364509.006274008,6271557.57542523,2024
64499,SALIES-DE-BEARN,Commune simple,4768,5199.6116469863,382961.002030907,6271124.74800355,2025
64430,ORTHEZ,Commune simple,10569,4660.72592548698,394237.555217368,6273423.20921744,2026
64057,ARTHEZ-DE-BEARN,Commune simple,1839,2797.72874999211,407020.327492332,6269726.24905842,2027
64406,MORLANNE,Commune simple,588,1304.08526149627,413509.393360557,6274122.83450794,2028
64063,ARZACQ-ARRAZIGUET,Commune simple,1054,1540.95231949566,423157.456921533,6277362.26068492,2029
64385,MIOSSENS-LANUSSE,Commune simple,262,911.398872497471,432729.04182675,6268736.87390591,2030
65296,MADIRAN,Commune simple,437,1552.39014899576,453009.631752364,6277323.50339835,2031
65304,MAUBOURGUET,Commune simple,2446,2259.15417399412,460807.986236594,6267818.25354401,2032
32233,MARCIAC,Commune simple,1252,2097.22143599393,470060.19631734,6273251.80431494,2033
32389,SAINT-MARTIN,Commune simple,444,896.903575997618,487579.22571905,6271166.11603291,2034
32256,MIRANDE,Sous-préfecture,3572,2389.75684849301,490588.186608152,6272272.82433649,2035
32426,SEISSAN,Commune simple,1085,1887.35191999463,503481.024206887,6269593.07373343,2036
32412,SARAMON,Commune simple,808,1317.74430249661,518939.002358037,6271983.12958105,2037
32410,SAMATAN,Commune simple,2401,3335.57481549022,532815.778061348,6268262.57167958,2038
32016,AURADE,Commune simple,653,2152.45316149374,544331.328706556,6275172.52225962,2039
31499,SAINT-LYS,Commune simple,8917,2152.12500149365,554345.550389631,6269524.21508001,2040
31557,TOURNEFEUILLE,Commune simple,26206,1870.55928199504,565452.053921169,6276898.29149481,2041
31446,RAMONVILLE-SAINT-AGNE,Commune simple,13475,649.134269998542,576902.168588816,6272837.97989771,2042
31506,SAINT-ORENS-DE-GAMEVILLE,Commune simple,11243,1292.94705199641,581601.409973083,6274454.40118201,2043
31106,CARAMAN,Commune simple,2347,3096.3470684913,599172.353187636,6270790.75863102,2044
31026,AURIAC-SUR-VENDINELLE,Commune simple,991,3079.59714399064,604956.353353428,6269676.08631429,2045
81219,PUYLAURENS,Commune simple,3255,8252.24279397635,620586.588894932,6276445.45371544,2046
81273,SAIX,Commune simple,3339,1412.26799399632,633058.43115,6276478.50584276,2047
81120,LABRUGUIERE,Commune simple,6442,6106.62699848285,640691.548731865,6268028.3770256,2048
81209,PONT-DE-LARN,Commune simple,2886,3398.96577699058,652237.560629699,6270402.32072833,2049
81014,ANGLES,Commune simple,525,8577.68420997591,666230.428790013,6272530.44313915,2050
34293,LA SALVETAT-SUR-AGOUT,Commune simple,1113,8962.20876847548,674741.251831583,6278154.27446897,2051
34187,OLARGUES,Commune simple,658,1878.51227699477,693340.004118018,6271340.91219172,2052
34211,LE POUJOL-SUR-ORB,Commune simple,1039,483.636878498797,704478.608957055,6275983.22469006,2053
34126,LAMALOU-LES-BAINS,Commune simple,2586,608.592270498193,706802.256977445,6277510.43543819,2054
34237,ROUJAN,Commune simple,1990,1683.20165449519,725042.858434119,6267961.00742843,2055
34194,PAULHAN,Commune simple,3794,1127.60580749711,737081.615452294,6271108.18463014,2056
34281,SAINT-PARGOIRE,Commune simple,2192,2345.19274849353,743954.718954959,6270427.50336451,2057
34202,PIGNAN,Commune simple,6512,2040.9620534948,760550.421530728,6276584.27079332,2058
34129,LATTES,Commune simple,15748,3280.65965549051,772937.697984087,6274246.07643726,2059
34154,MAUGUIO,Commune simple,16659,7671.31709797761,781150.806937046,6277629.45040059,2060
34344,LA GRANDE-MOTTE,Commune simple,8505,1379.27344899619,786979.658256728,6275033.83661235,2061
30276,SAINT-LAURENT-D'AIGOUZE,Commune simple,3374,8953.32473147363,800482.937029464,6275407.30157393,2062
13096,SAINTES-MARIES-DE-LA-MER,Commune simple,2593,37176.6336898956,818446.840545806,6268317.68092373,2063
13004,ARLES,Sous-préfecture,52566,75754.5827057838,834344.058457428,6273366.01915126,2065
13047,ISTRES,Sous-préfecture,42937,11439.2938449682,857678.397486493,6274324.34279028,2067
13014,BERRE-L'ETANG,Commune simple,13937,4400.39870648783,874792.532744504,6269574.87731714,2068
13081,ROGNAC,Commune simple,11700,1755.06723499504,880502.297695473,6268986.78132378,2069
13001,AIX-EN-PROVENCE,Sous-préfecture,141545,18753.6710809476,893898.569180269,6273718.97201823,2070
13060,MEYREUIL,Commune simple,5291,2034.23425249405,902291.777446859,6268963.42590073,2071
13087,ROUSSET,Commune simple,4646,1900.41064999418,912411.260223262,6268533.56603287,2072
83097,POURRIERES,Commune simple,4754,5670.8889499846,922257.694567861,6269953.54550757,2073
83012,BARJOLS,Commune simple,3060,2998.3436024912,941461.100382204,6277191.36337146,2074
83046,COTIGNAC,Commune simple,2292,4410.70909698731,954239.285666393,6274441.20979498,2075
83032,CARCES,Commune simple,3406,3622.41122048921,957149.264318084,6268509.32884207,2076
83072,LORGUES,Commune simple,9193,6443.70877848136,971784.98190602,6270531.27794465,2077
83050,DRAGUIGNAN,Sous-préfecture,39174,5350.56763948485,979262.895091759,6276869.58885603,2078
83086,LE MUY,Commune simple,9328,6649.00008898062,989466.26183841,6269836.81432287,2079
83061,FREJUS,Commune simple,53039,10490.4970344722,1004554.39533184,6270898.09228868,2080
06138,THEOULE-SUR-MER,Commune simple,1514,1080.48336499667,1017831.6425762,6274503.34493262,2081
40312,TARNOS,Commune simple,12269,2743.37042999188,339103.102654504,6281079.29791522,2121
40133,LABENNE,Commune simple,5419,2450.22242049274,342351.168405173,6287380.03343254,2122
40272,SAINT-MARTIN-DE-HINX,Commune simple,1359,2568.25349149381,354536.441390623,6285183.80929797,2123
40224,PEYREHORADE,Commune simple,3612,1629.52728399524,368152.096616392,6281979.13759357,2124
40233,POUILLON,Commune simple,2987,4934.4321049856,377048.275220861,6286840.70961165,2125
40002,AMOU,Commune simple,1539,2771.72344249209,397664.01440241,6284335.48676313,2126
64510,SAULT-DE-NAVAILLES,Commune simple,853,2194.6674824938,402847.68843229,6278204.50816153,2127
40286,SAMADET,Commune simple,1127,2593.23461649242,418223.266302992,6287502.87955023,2128
