alti,CODGEO
8.77000045776367,2B050
8.10000038146973,2B050
6.01000022888184,2B050
4.44000005722046,2B050
3.85999989509583,2B050
2.8199999332428,2B050
1.96000003814697,2B050
2.28999996185303,2B050
2.01999998092651,2B050
3.01999998092651,2B050
3.25,2B050
2.55999994277954,2B050
2.34999990463257,2B050
3.90000009536743,2B050
1.29999995231628,2B050
3.33999991416931,2B050
3.77999997138977,2B050
4.07000017166138,2B050
5,2B050
7.32000017166138,2B050
9.8100004196167,2B050
10.9799995422363,2B050
10.5600004196167,2B050
10.6400003433228,2B050
15.5,2B050
18.3700008392334,2B050
23.2600002288818,2B050
28.920000076294,2B050
0,2B050
58.2200012207031,2B050
106.110000610352,2B050
124.440002441406,2B050
109.080001831055,2B050
131.360000610352,2B050
144.720001220703,2B050
162.610000610352,2B050
187.360000610352,2B050
202.820007324219,2B050
213.360000610352,2B050
225.25,2B050
230.490005493164,2B050
220.5,2B050
206.720001220703,2B050
202.070007324219,2B050
201.940002441406,2B050
185,2B050
175.020004272461,2B050
162.210006713867,2B050
133.720001220703,2B050
122.540000915527,2B050
112.5,2B050
95.8399963378906,2B050
76.379997253418,2B050
61,2B050
62.2000007629395,2B050
60.25,2B050
53.9500007629395,2B050
60.2900009155274,2B050
40.5800018310547,2B050
20.3700008392334,2B050
13.1400003433228,2B050
7.92000007629395,2B050
9.09000015258789,2B050
8.06999969482422,2B050
5.67000007629395,2B050
5,2B050
4.07000017166138,2B050
7.3600001335144,2B050
6.30000019073486,2B050
2.75999999046326,2B050
1.99000000953674,2B050
2.3199999332428,2B050
4.84000015258789,2B050
3.57999992370605,2B050
3.57999992370605,2B050
2.34999990463257,2B050
1.28999996185303,2B050
1.87999999523163,2B050
1.48000001907349,2B050
1.3400000333786,2B050
1.38999998569489,2B050
1.87000000476837,2B050
1.33000004291534,2B050
1.25,2B050
1.75999999046326,2B050
1.9099999666214,2B050
1.83000004291534,2B050
2.09999990463257,2B050
4.92000007629395,2B050
9.47999954223633,2B050
10.9700002670288,2B050
11.6300001144409,2B050
8.60999965667725,2B050
2.46000003814697,2B050
2.30999994277954,2B050
2.5699999332428,2B050
3.39000010490418,2B050
3.60999989509583,2B050
3.45000004768372,2B050
3.04999995231628,2B050
2.88000011444092,2B050
3.95000004768372,2B050
3.66000008583069,2B050
3.94000005722046,2B050
2.39000010490418,2B050
4.57000017166138,2B050
5.76000022888184,2B050
9.30000019073486,2B050
9.02000045776367,2B050
11.3900003433228,2B050
12.6499996185303,2B050
12.0600004196167,2B050
14.8100004196167,2B050
17.0200004577637,2B050
19.5,2B050
26.2900009155273,2B050
47.7200012207031,2B050
116.290000915527,2B050
127.339996337891,2B050
136.169998168945,2B050
146.570007324219,2B050
165.139999389648,2B050
190.570007324219,2B050
203.820007324219,2B050
221.350006103516,2B050
231.25,2B050
235.889999389648,2B050
230.690002441406,2B050
214.490005493164,2B050
206,2B050
201.270004272461,2B050
197.460006713867,2B050
188.520004272461,2B050
179.770004272461,2B050
165.600006103516,2B050
144.460006713867,2B050
129.050003051758,2B050
114.339996337891,2B050
99.4700012207031,2B050
86.620002746582,2B050
67.3300018310547,2B050
59.3300018310547,2B050
53.3600006103516,2B050
39.4700012207031,2B050
38.7700004577637,2B050
25.4500007629395,2B050
16.2199993133545,2B050
13.1700000762939,2B050
13.8500003814697,2B050
10.7799997329712,2B050
7.82000017166138,2B050
7.63000011444092,2B050
6.65000009536743,2B050
7.17000007629395,2B050
8.39999961853027,2B050
7.1100001335144,2B050
3.07999992370605,2B050
2.75,2B050
7.76000022888184,2B050
7.21000003814697,2B050
5.67000007629395,2B050
4.75,2B050
1.44000005722046,2B050
1.21000003814697,2B050
1.25,2B050
1.25,2B050
1.37000000476837,2B050
1.3400000333786,2B050
1.39999997615814,2B050
1,2B050
1.16999995708466,2B050
2.4300000667572,2B050
2.97000002861023,2B050
3.5699999332428,2B050
3.35999989509583,2B050
3.82999992370605,2B050
3.70000004768372,2B050
9.72000026702881,2B050
11.9700002670288,2B050
11.9300003051758,2B050
3.71000003814697,2B050
2.91000008583069,2B050
3.52999997138977,2B050
3.90000009536743,2B050
3.77999997138977,2B050
4.23000001907349,2B050
3.95000004768372,2B050
3.75,2B050
1.87000000476837,2B050
4.1100001335144,2B050
4.78000020980835,2B050
4.38000011444092,2B050
4.13000011444092,2B050
6.19000005722046,2B050
7.98000001907349,2B050
10.1400003433228,2B050
11.8500003814697,2B050
13.6400003433228,2B050
15.3500003814697,2B050
13.8100004196167,2B050
15.1099996566772,2B050
16.0400009155273,2B050
20.4599990844727,2B050
3.05999994277954,2B050
68.0800018310547,2B050
113.650001525879,2B050
129.130004882813,2B050
138.020004272461,2B050
156.389999389648,2B050
183.050003051758,2B050
188.020004272461,2B050
209.940002441406,2B050
229.580001831055,2B050
237.740005493164,2B050
240.360000610352,2B050
237.050003051758,2B050
236.130004882813,2B050
235.330001831055,2B050
219.410003662109,2B050
207.820007324219,2B050
196.470001220703,2B050
176.720001220703,2B050
172.610000610352,2B050
164.880004882813,2B050
143.130004882813,2B050
135.710006713867,2B050
112.680000305176,2B050
99.2699966430664,2B050
80.2300033569336,2B050
80.370002746582,2B050
67.7200012207031,2B050
43.5200004577637,2B050
32.2200012207031,2B050
26.1800003051758,2B050
18.0300006866455,2B050
17.3199996948242,2B050
12.6099996566772,2B050
10.3500003814697,2B050
11.210000038147,2B050
8.52999973297119,2B050
8.93000030517578,2B050
9.52000045776367,2B050
9.09000015258789,2B050
5.19000005722046,2B050
4.13000011444092,2B050
8.89999961853027,2B050
10.460000038147,2B050
10.2700004577637,2B050
8.42000007629395,2B050
3.70000004768372,2B050
2.15000009536743,2B050
1.28999996185303,2B050
2.30999994277954,2B050
1.36000001430511,2B050
1.71000003814697,2B050
1.87999999523163,2B050
3.95000004768372,2B050
3.89000010490418,2B050
2.88000011444092,2B050
8.18000030517578,2B050
8.4399995803833,2B050
4.78000020980835,2B050
4.26000022888184,2B050
4.73000001907349,2B050
5.59000015258789,2B050
4.90000009536743,2B050
10.0100002288818,2B050
12.5699996948242,2B050
10.7600002288818,2B050
4.65000009536743,2B050
4.5,2B050
5.15000009536743,2B050
4.34000015258789,2B050
4.57000017166138,2B050
4.63000011444092,2B050
5.1100001335144,2B050
5.01000022888184,2B050
5.15000009536743,2B050
3.1800000667572,2B050
4.30000019073486,2B050
5.3600001335144,2B050
6.17000007629395,2B050
8.39000034332275,2B050
11.0600004196167,2B050
10.3500003814697,2B050
14.8500003814697,2B050
16.5200004577637,2B050
17.2099990844727,2B050
17.25,2B050
18.7000007629395,2B050
18.9699993133545,2B050
33.2000007629395,2B050
82.120002746582,2B050
121.470001220703,2B050
141.630004882813,2B050
147.210006713867,2B050
167.580001831055,2B050
170.639999389648,2B050
179.110000610352,2B050
207.610000610352,2B050
217.279998779297,2B050
230.520004272461,2B050
238.529998779297,2B050
241.470001220703,2B050
246.110000610352,2B050
232.300003051758,2B050
224.850006103516,2B050
218.490005493164,2B050
200.320007324219,2B050
192.080001831055,2B050
202.970001220703,2B050
185,2B050
172.970001220703,2B050
155.830001831055,2B050
125.830001831055,2B050
103.330001831055,2B050
95.8600006103516,2B050
86.5800018310547,2B050
58.1800003051758,2B050
39.5200004577637,2B050
31.7000007629395,2B050
24.2900009155273,2B050
21.7999992370605,2B050
18.5400009155273,2B050
16.1800003051758,2B050
15.1000003814697,2B050
12.7700004577637,2B050
10.4799995422363,2B050
11.3400001525879,2B050
10.9799995422363,2B050
6.51000022888184,2B050
5.84000015258789,2B050
6.71000003814697,2B050
12.0299997329712,2B050
12.6099996566772,2B050
11.5,2B050
7.32000017166138,2B050
2.39000010490418,2B050
4.65000009536743,2B050
4.42000007629395,2B050
2.25,2B050
2.24000000953674,2B050
3.92000007629395,2B050
3.17000007629395,2B050
3.74000000953674,2B050
6.1100001335144,2B050
10.6899995803833,2B050
12.6899995803833,2B050
9.14000034332275,2B050
10.8500003814697,2B050
7.96000003814697,2B050
7.78000020980835,2B050
6.53000020980835,2B050
5.63000011444092,2B050
5.82000017166138,2B050
9.72000026702881,2B050
12.3900003433228,2B050
14.2700004577637,2B050
7.5,2B050
6.15000009536743,2B050
6.76000022888184,2B050
5.1100001335144,2B050
5.34000015258789,2B050
5.15000009536743,2B050
6.07000017166138,2B050
5.76000022888184,2B050
4.09000015258789,2B050
5.01000022888184,2B050
6.51000022888184,2B050
6.28000020980835,2B050
8.18000030517578,2B050
10.1400003433228,2B050
13.3599996566772,2B050
13.5600004196167,2B050
16.9400005340576,2B050
18.7700004577637,2B050
19.1299991607666,2B050
20.4799995422363,2B050
18.7000007629395,2B050
28.2299995422363,2B050
3.20000004768372,2B050
16.2999992370605,2B050
72.8099975585938,2B050
113.480003356934,2B050
120.449996948242,2B050
142.470001220703,2B050
147.880004882813,2B050
167.710006713867,2B050
173.580001831055,2B050
186.110000610352,2B050
196.5,2B050
200.830001831055,2B050
199.850006103516,2B050
202.740005493164,2B050
213.5,2B050
210.660003662109,2B050
210.470001220703,2B050
212.220001220703,2B050
213.550003051758,2B050
214.910003662109,2B050
205.210006713867,2B050
203.080001831055,2B050
207.020004272461,2B050
191.880004882813,2B050
164.25,2B050
131.020004272461,2B050
114.879997253418,2B050
96.4100036621094,2B050
72.370002746582,2B050
52.6500015258789,2B050
49.3600006103516,2B050
33.6800003051758,2B050
28.5,2B050
23.1100006103516,2B050
20.7999992370605,2B050
17.75,2B050
18.0499992370605,2B050
14.4799995422363,2B050
13.7299995422363,2B050
12.6000003814697,2B050
8.18000030517578,2B050
11.5500001907349,2B050
11.1400003433228,2B050
14.3500003814697,2B050
14.3999996185303,2B050
14.4200000762939,2B050
12.5600004196167,2B050
8.43000030517578,2B050
6.63000011444092,2B050
7.57000017166138,2B050
6.15000009536743,2B050
5.09000015258789,2B050
3.41000008583069,2B050
5.92000007629395,2B050
5.09000015258789,2B050
8.6899995803833,2B050
14.2600002288818,2B050
19.6200008392334,2B050
19.2000007629395,2B050
15.9700002670288,2B050
16.9500007629395,2B050
10.75,2B050
9.35000038146973,2B050
8.1899995803833,2B050
7.19000005722046,2B050
7.19000005722046,2B050
6.90000009536743,2B050
10.5699996948242,2B050
14.8900003433228,2B050
12.9300003051758,2B050
11.1400003433228,2B050
6.84000015258789,2B050
6.92000007629395,2B050
6.07000017166138,2B050
6.32000017166138,2B050
6.28000020980835,2B050
6,2B050
4.8600001335144,2B050
5.98000001907349,2B050
7.21000003814697,2B050
6.88000011444092,2B050
7.34000015258789,2B050
8.35000038146973,2B050
12.0900001525879,2B050
13.6300001144409,2B050
17.3899993896484,2B050
20.0200004577637,2B050
21.0400009155273,2B050
21.8700008392334,2B050
22.1499996185303,2B050
21.9300003051758,2B050
32.1800003051758,2B050
19.5699996948242,2B050
75.8000030517578,2B050
119.440002441406,2B050
138,2B050
144.630004882813,2B050
153.550003051758,2B050
172.270004272461,2B050
188.130004882813,2B050
195.690002441406,2B050
194.720001220703,2B050
191.690002441406,2B050
188.330001831055,2B050
185.690002441406,2B050
185.860000610352,2B050
191.630004882813,2B050
203.720001220703,2B050
214.380004882813,2B050
218.210006713867,2B050
217.389999389648,2B050
212.380004882813,2B050
208.580001831055,2B050
214.020004272461,2B050
230.779998779297,2B050
210.520004272461,2B050
180,2B050
148.660003662109,2B050
116.769996643066,2B050
88.3300018310547,2B050
65.9800033569336,2B050
70.5100021362305,2B050
53.5,2B050
39.8800010681152,2B050
33.6599998474121,2B050
31.7700004577637,2B050
24.8600006103516,2B050
20.5,2B050
18.3500003814697,2B050
18.2900009155273,2B050
15.0900001525879,2B050
10.2600002288818,2B050
14.460000038147,2B050
16.6200008392334,2B050
17,2B050
17.2900009155273,2B050
16.6399993896484,2B050
15.9700002670288,2B050
12.0100002288818,2B050
8.43000030517578,2B050
10.5100002288818,2B050
8.22999954223633,2B050
6.13000011444092,2B050
7.80000019073486,2B050
6.46000003814697,2B050
8.77999973297119,2B050
6.07000017166138,2B050
15.3100004196167,2B050
26.0400009155273,2B050
28.1499996185303,2B050
24.920000076294,2B050
25.6700000762939,2B050
18.4300003051758,2B050
15.5900001525879,2B050
11.3100004196167,2B050
9.02000045776367,2B050
9.14000034332275,2B050
9.75,2B050
9.60999965667725,2B050
10.1099996566772,2B050
12.1899995803833,2B050
14.9300003051758,2B050
15.7700004577637,2B050
10.0200004577637,2B050
8.92000007629395,2B050
6.48000001907349,2B050
6.78000020980835,2B050
6.8600001335144,2B050
5.28000020980835,2B050
6.01000022888184,2B050
7.3600001335144,2B050
6.78000020980835,2B050
7.15000009536743,2B050
8.25,2B050
8.72000026702881,2B050
9.55000019073486,2B050
14.7799997329712,2B050
17.6299991607666,2B050
21.1100006103516,2B050
22.5,2B050
23.25,2B050
24.0599994659424,2B050
22.9300003051758,2B050
22.3999996185303,2B050
28.7000007629395,2B050
43.1300010681152,2B050
70.9400024414063,2B050
103.5,2B050
142.75,2B050
159.860000610352,2B050
160.630004882813,2B050
166.630004882813,2B050
182.410003662109,2B050
191.5,2B050
172.440002441406,2B050
181.440002441406,2B050
182.080001831055,2B050
168.220001220703,2B050
172.380004882813,2B050
183.240005493164,2B050
188.460006713867,2B050
197.529998779297,2B050
222.300003051758,2B050
227.100006103516,2B050
234.279998779297,2B050
225.880004882813,2B050
228.410003662109,2B050
231.440002441406,2B050
230.600006103516,2B050
215.910003662109,2B050
183.130004882813,2B050
155.800003051758,2B050
126.470001220703,2B050
90.9700012207031,2B050
88.5400009155273,2B050
84.4499969482422,2B050
67.3000030517578,2B050
53.7700004577637,2B050
43.560001373291,2B050
31.7999992370606,2B050
24.8799991607666,2B050
24.6200008392334,2B050
22.7000007629395,2B050
18.1399993896484,2B050
13.7799997329712,2B050
12.8100004196167,2B050
18.7299995422363,2B050
19.1399993896484,2B050
20.4599990844727,2B050
20.0400009155273,2B050
19.2999992370605,2B050
14.8900003433228,2B050
11.0600004196167,2B050
11.3500003814697,2B050
13.3900003433228,2B050
11.210000038147,2B050
10.1800003051758,2B050
9.52999973297119,2B050
9.5600004196167,2B050
11.460000038147,2B050
13.1000003814697,2B050
27.1900005340576,2B050
34.6500015258789,2B050
37.2900009155273,2B050
32.75,2B050
29.3400001525879,2B050
23.2600002288818,2B050
18.5300006866455,2B050
17.0100002288818,2B050
14.4200000762939,2B050
11.6700000762939,2B050
13.6000003814697,2B050
12.0200004577637,2B050
11.3100004196167,2B050
11.3500003814697,2B050
14.3199996948242,2B050
16.3799991607666,2B050
13.1400003433228,2B050
10.4300003051758,2B050
7.01000022888184,2B050
7.26000022888184,2B050
6.32000017166138,2B050
4.88000011444092,2B050
6.21000003814697,2B050
7.94000005722046,2B050
8.63000011444092,2B050
8.52000045776367,2B050
11.0299997329712,2B050
9.85000038146973,2B050
10.0299997329712,2B050
14.5299997329712,2B050
17.4300003051758,2B050
21.9300003051758,2B050
23.7299995422363,2B050
24.6100006103516,2B050
25.2900009155273,2B050
25.7299995422363,2B050
23.5699996948242,2B050
6.44000005722046,2B050
43.1800003051758,2B050
78.6800003051758,2B050
101.309997558594,2B050
125.230003356934,2B050
145.990005493164,2B050
170.110000610352,2B050
157,2B050
157.630004882813,2B050
157.630004882813,2B050
157.800003051758,2B050
158.220001220703,2B050
155.050003051758,2B050
160.660003662109,2B050
155.110000610352,2B050
167.210006713867,2B050
176.410003662109,2B050
204.160003662109,2B050
221.800003051758,2B050
226.990005493164,2B050
237.110000610352,2B050
244.070007324219,2B050
248.070007324219,2B050
245.160003662109,2B050
256.010009765625,2B050
236.169998168945,2B050
213.860000610352,2B050
191.270004272461,2B050
174.460006713867,2B050
135.130004882813,2B050
111.25,2B050
106.199996948242,2B050
91.9700012207031,2B050
89.620002746582,2B050
74.6800003051758,2B050
54.810001373291,2B050
32.4300003051758,2B050
31.2900009155273,2B050
30.75,2B050
22.8899993896484,2B050
21.0699996948242,2B050
16.6100006103516,2B050
16.25,2B050
21.7299995422363,2B050
22.7199993133545,2B050
23.2999992370605,2B050
23.2600002288818,2B050
20.8199996948242,2B050
16.5200004577637,2B050
15.4799995422363,2B050
14.5,2B050
16.1200008392334,2B050
14.5200004577637,2B050
14.3100004196167,2B050
12.3500003814697,2B050
14.6000003814697,2B050
12.9200000762939,2B050
18.3099994659424,2B050
32.3800010681152,2B050
38.7700004577637,2B050
41.5900001525879,2B050
39.7200012207031,2B050
31.2000007629395,2B050
28.5100002288818,2B050
25.9200000762939,2B050
23.3199996948242,2B050
18.4300003051758,2B050
17.5100002288818,2B050
17.0400009155273,2B050
14.1300001144409,2B050
13.7700004577637,2B050
13.0200004577637,2B050
12.75,2B050
15.8999996185303,2B050
19.3400001525879,2B050
14.3599996566772,2B050
11.1400003433228,2B050
8.18000030517578,2B050
8.43000030517578,2B050
8.72999954223633,2B050
5.6100001335144,2B050
9.14000034332275,2B050
10.0600004196167,2B050
9.80000019073486,2B050
12.3000001907349,2B050
10.4399995803833,2B050
11.7200002670288,2B050
13.6499996185303,2B050
17.6299991607666,2B050
22.3999996185303,2B050
24.6299991607666,2B050
25.7900009155273,2B050
26.8700008392334,2B050
27.5400009155273,2B050
26.1800003051758,2B050
0.439999997615814,2B050
24.0400009155273,2B050
41.9099998474121,2B050
67.4800033569336,2B050
101.680000305176,2B050
129.660003662109,2B050
153.330001831055,2B050
169.630004882813,2B050
153.830001831055,2B050
148.970001220703,2B050
144.830001831055,2B050
136.130004882813,2B050
123.809997558594,2B050
122.26000213623,2B050
130.210006713867,2B050
138.270004272461,2B050
152.600006103516,2B050
180.270004272461,2B050
212.610000610352,2B050
218.050003051758,2B050
221.970001220703,2B050
220.940002441406,2B050
231.070007324219,2B050
250.940002441406,2B050
254.529998779297,2B050
245.5,2B050
227.380004882813,2B050
198.740005493164,2B050
181.440002441406,2B050
171.520004272461,2B050
145.630004882813,2B050
136.550003051758,2B050
122.160003662109,2B050
111.470001220703,2B050
118.690002441406,2B050
91.0899963378906,2B050
68.9300003051758,2B050
49.1100006103516,2B050
42.810001373291,2B050
32.9099998474121,2B050
24.4400005340576,2B050
22.5499992370606,2B050
18.3899993896484,2B050
20.0699996948242,2B050
23.0499992370606,2B050
25.170000076294,2B050
26.2299995422363,2B050
23.8199996948242,2B050
20.7700004577637,2B050
19.5300006866455,2B050
18.5,2B050
19.0100002288818,2B050
17.7900009155273,2B050
17.3700008392334,2B050
17.9200000762939,2B050
17.9400005340576,2B050
18.9799995422363,2B050
16.5699996948242,2B050
28.9799995422363,2B050
35.2700004577637,2B050
38.1300010681152,2B050
41.5400009155273,2B050
40.8400001525879,2B050
37.1500015258789,2B050
35.6300010681152,2B050
35.9700012207031,2B050
31.420000076294,2B050
25.8099994659424,2B050
25.6900005340576,2B050
17.6499996185303,2B050
19.4699993133545,2B050
18.8999996185303,2B050
17.3899993896484,2B050
15.5900001525879,2B050
15.5500001907349,2B050
20.1900005340576,2B050
20.9300003051758,2B050
15.5900001525879,2B050
11.7700004577637,2B050
8.52000045776367,2B050
7.69000005722046,2B050
8.64000034332275,2B050
7.19000005722046,2B050
10.75,2B050
10.8999996185303,2B050
11.0600004196167,2B050
11.1800003051758,2B050
11.6700000762939,2B050
14.6300001144409,2B050
16.3600006103516,2B050
22.0400009155273,2B050
25.4799995422363,2B050
27.3500003814697,2B050
28.2299995422363,2B050
29.1200008392334,2B050
23.3099994659424,2B050
48,2B050
69.1100006103516,2B050
94.629997253418,2B050
135.020004272461,2B050
158.910003662109,2B050
165.860000610352,2B050
136.520004272461,2B050
121.300003051758,2B050
109.339996337891,2B050
106.180000305176,2B050
106.580001831055,2B050
117.150001525879,2B050
126.620002746582,2B050
134.529998779297,2B050
151.110000610352,2B050
184.669998168945,2B050
203.880004882812,2B050
215.330001831055,2B050
212.529998779297,2B050
213,2B050
224.419998168945,2B050
240.25,2B050
242.160003662109,2B050
237.070007324219,2B050
235.910003662109,2B050
215.300003051758,2B050
201.910003662109,2B050
178.919998168945,2B050
158.960006713867,2B050
143.800003051758,2B050
133.470001220703,2B050
121.150001525879,2B050
122.550003051758,2B050
98.870002746582,2B050
86.0500030517578,2B050
66.6999969482422,2B050
42.9000015258789,2B050
29.9500007629395,2B050
27.7900009155273,2B050
21.2900009155273,2B050
25.2099990844727,2B050
26.8199996948242,2B050
20.3400001525879,2B050
26.8700008392334,2B050
27.8899993896484,2B050
26.3500003814697,2B050
23.8099994659424,2B050
23.1399993896484,2B050
22.0499992370605,2B050
23.4400005340576,2B050
20.7299995422363,2B050
21.0400009155273,2B050
20.8600006103516,2B050
24.3700008392334,2B050
22.6499996185303,2B050
23.3700008392334,2B050
33.7000007629395,2B050
43.8400001525879,2B050
44.310001373291,2B050
44.2700004577637,2B050
42.7000007629395,2B050
41.9000015258789,2B050
45.1300010681152,2B050
46.25,2B050
40.1100006103516,2B050
33.9700012207031,2B050
32.75,2B050
27,2B050
26.6499996185303,2B050
24.9599990844727,2B050
24.920000076294,2B050
17.3099994659424,2B050
16.8500003814697,2B050
18.2700004577637,2B050
21.8199996948242,2B050
22.2999992370605,2B050
14.6499996185303,2B050
9.22000026702881,2B050
9.64000034332275,2B050
10.0100002288818,2B050
8.68000030517578,2B050
11.1499996185303,2B050
12.0600004196167,2B050
10.8900003433228,2B050
14.6400003433228,2B050
12.8000001907349,2B050
15.6499996185303,2B050
16.7199993133545,2B050
24.4200000762939,2B050
26.6200008392334,2B050
28.1100006103516,2B050
29.6800003051758,2B050
-0.379999995231628,2B050
13.1400003433228,2B050
23.7800006866455,2B050
61.9000015258789,2B050
86.2699966430664,2B050
112.970001220703,2B050
140.720001220703,2B050
141.889999389648,2B050
112.610000610352,2B050
115.610000610352,2B050
75.0800018310547,2B050
81.620002746582,2B050
104.449996948242,2B050
128.850006103516,2B050
139.210006713867,2B050
158.169998168945,2B050
180.160003662109,2B050
189.419998168945,2B050
199.419998168945,2B050
204.720001220703,2B050
211.380004882813,2B050
221,2B050
231.380004882813,2B050
234.190002441406,2B050
235.830001831055,2B050
248.610000610352,2B050
244.860000610352,2B050
240.770004272461,2B050
211.050003051758,2B050
180.300003051758,2B050
155.960006713867,2B050
137.070007324219,2B050
126.410003662109,2B050
115.550003051758,2B050
109.370002746582,2B050
102.26000213623,2B050
92.1999969482422,2B050
70.120002746582,2B050
47.9300003051758,2B050
33.9900016784668,2B050
26.9200000762939,2B050
25.5100002288818,2B050
27.7900009155273,2B050
28.7000007629395,2B050
27.1100006103516,2B050
24.0699996948242,2B050
30.3199996948242,2B050
29.5200004577637,2B050
25.4599990844727,2B050
25.4799995422363,2B050
25.8099994659424,2B050
26.7000007629395,2B050
25.1200008392334,2B050
25.2800006866455,2B050
25.170000076294,2B050
31.6200008392334,2B050
29.7600002288818,2B050
32.6599998474121,2B050
37.2900009155273,2B050
49.3600006103516,2B050
51.6100006103516,2B050
51.5400009155274,2B050
49.7000007629395,2B050
48.2000007629395,2B050
56.0900001525879,2B050
52.2000007629395,2B050
44.1800003051758,2B050
42.6599998474121,2B050
42.2400016784668,2B050
42.4900016784668,2B050
37.4500007629395,2B050
28.1299991607666,2B050
20.3600006103516,2B050
19.8700008392334,2B050
18.0400009155273,2B050
18.8999996185303,2B050
20.6700000762939,2B050
22.7900009155273,2B050
21.5400009155273,2B050
10.1000003814697,2B050
9.43000030517578,2B050
10.2700004577637,2B050
10.9399995803833,2B050
12.1899995803833,2B050
11,2B050
12.5900001525879,2B050
16.2900009155273,2B050
14.0900001525879,2B050
14.7200002670288,2B050
18.0400009155273,2B050
25.6200008392334,2B050
27.5,2B050
29.0300006866455,2B050
30.1299991607666,2B050
0.0500000007450581,2B050
43.7200012207031,2B050
56.4900016784668,2B050
86.2200012207031,2B050
104.01000213623,2B050
113.800003051758,2B050
86.7600021362305,2B050
107.830001831055,2B050
63.810001373291,2B050
55.75,2B050
85.620002746582,2B050
106.830001831055,2B050
139.25,2B050
173.380004882813,2B050
186.669998168945,2B050
203.440002441406,2B050
213.160003662109,2B050
219.360000610352,2B050
227.110000610352,2B050
227.770004272461,2B050
226.460006713867,2B050
227.970001220703,2B050
235.160003662109,2B050
247.330001831055,2B050
255.960006713867,2B050
250.779998779297,2B050
233.830001831055,2B050
200.470001220703,2B050
164.630004882813,2B050
141.139999389648,2B050
126.370002746582,2B050
112.040000915527,2B050
104.440002441406,2B050
97.6999969482422,2B050
90.9400024414063,2B050
61.75,2B050
44.0400009155273,2B050
32.310001373291,2B050
29.0699996948242,2B050
31.3199996948242,2B050
31.5900001525879,2B050
30.4200000762939,2B050
32.75,2B050
29.0100002288818,2B050
34.060001373291,2B050
29.5699996948242,2B050
28.6100006103516,2B050
28.5400009155273,2B050
30.1900005340576,2B050
32.2400016784668,2B050
31.2900009155273,2B050
30.7199993133545,2B050
33.7000007629395,2B050
36.5200004577637,2B050
35.5,2B050
42.0900001525879,2B050
48.3300018310547,2B050
58.6500015258789,2B050
66.1800003051758,2B050
62.2000007629395,2B050
60.8800010681152,2B050
57.8600006103516,2B050
65.120002746582,2B050
62.1100006103516,2B050
60.8600006103516,2B050
62.1300010681152,2B050
63.3400001525879,2B050
55.2700004577637,2B050
37.9900016784668,2B050
24.3700008392334,2B050
24.1299991607666,2B050
21.4500007629395,2B050
18.9400005340576,2B050
20.8400001525879,2B050
20.25,2B050
22.1800003051758,2B050
24.3500003814697,2B050
17.6200008392334,2B050
9.68000030517578,2B050
10.1000003814697,2B050
10.8999996185303,2B050
13.0200004577637,2B050
13.5699996948242,2B050
14.0100002288818,2B050
17.4500007629395,2B050
16.7000007629395,2B050
15.7200002670288,2B050
17.1200008392334,2B050
25.2999992370606,2B050
27.2000007629395,2B050
28.9599990844727,2B050
30.5499992370606,2B050
28.4699993133545,2B050
26.7800006866455,2B050
4.57000017166138,2B050
0.150000005960464,2B050
51.9900016784668,2B050
65.8300018310547,2B050
85.0100021362305,2B050
54.5900001525879,2B050
73.2600021362305,2B050
80.9800033569336,2B050
32,2B050
51.2900009155274,2B050
89.1900024414063,2B050
129.190002441406,2B050
167.630004882813,2B050
192.380004882813,2B050
205.130004882813,2B050
213.970001220703,2B050
227.050003051758,2B050
226.389999389648,2B050
226.940002441406,2B050
224.270004272461,2B050
226.940002441406,2B050
231.380004882813,2B050
245.360000610352,2B050
254.770004272461,2B050
259.160003662109,2B050
258.730010986328,2B050
211.639999389648,2B050
167.720001220703,2B050
138.100006103516,2B050
119.870002746582,2B050
112.910003662109,2B050
102.620002746582,2B050
84.0100021362305,2B050
78.5800018310547,2B050
54.810001373291,2B050
45.6500015258789,2B050
35.6500015258789,2B050
36.2900009155273,2B050
41.5200004577637,2B050
37.8400001525879,2B050
36.7900009155273,2B050
38.6100006103516,2B050
35.9900016784668,2B050
37.5900001525879,2B050
32.6100006103516,2B050
34.0200004577637,2B050
34.7000007629395,2B050
36.2700004577637,2B050
40.1100006103516,2B050
38.560001373291,2B050
43.7900009155273,2B050
45,2B050
43.1500015258789,2B050
45.6500015258789,2B050
53.2900009155274,2B050
62.9700012207031,2B050
76.4100036621094,2B050
86.1900024414063,2B050
83.7300033569336,2B050
82.0500030517578,2B050
77.9300003051758,2B050
77.4700012207031,2B050
81.2300033569336,2B050
84.5800018310547,2B050
79.1100006103516,2B050
64.4800033569336,2B050
53.4500007629395,2B050
38.0200004577637,2B050
26.8999996185303,2B050
28.4300003051758,2B050
23.3899993896484,2B050
22,2B050
23.0599994659424,2B050
21.8700008392334,2B050
21.8999996185303,2B050
24.2099990844727,2B050
26.3500003814697,2B050
19.0200004577637,2B050
12.3100004196167,2B050
11.2700004577637,2B050
11.3500003814697,2B050
14.0699996948242,2B050
15.0600004196167,2B050
18.5699996948242,2B050
17.8199996948242,2B050
18,2B050
17.7099990844727,2B050
20.7600002288818,2B050
20.0200004577637,2B050
21.1200008392334,2B050
23.0200004577637,2B050
25.1000003814697,2B050
26.6100006103516,2B050
