interval,interval_min,interval_max,type_betail,nb
"4.8e+05,4.82e+05",480000,482000,total_bovins,113.061019628481
"4.8e+05,4.82e+05",480000,482000,total_caprins,0.597408589948243
"4.8e+05,4.82e+05",480000,482000,total_equides,4.6427045146252
"4.8e+05,4.82e+05",480000,482000,total_ovins,10.3495355703578
"4.8e+05,4.82e+05",480000,482000,total_population,1.65805411216349
"4.8e+05,4.82e+05",480000,482000,total_porcins,0
"4.82e+05,4.84e+05",482000,484000,total_bovins,110.626995691623
"4.82e+05,4.84e+05",482000,484000,total_caprins,0
"4.82e+05,4.84e+05",482000,484000,total_equides,2.69127519876738
"4.82e+05,4.84e+05",482000,484000,total_ovins,4.08032046264732
"4.82e+05,4.84e+05",482000,484000,total_population,1.69117332984784
"4.82e+05,4.84e+05",482000,484000,total_porcins,0
"4.84e+05,4.86e+05",484000,486000,total_bovins,85.2451547304464
"4.84e+05,4.86e+05",484000,486000,total_caprins,0
"4.84e+05,4.86e+05",484000,486000,total_equides,1.54111746830716
"4.84e+05,4.86e+05",484000,486000,total_ovins,2.33653293582053
"4.84e+05,4.86e+05",484000,486000,total_population,2.1480530553981
"4.84e+05,4.86e+05",484000,486000,total_porcins,0
"4.86e+05,4.88e+05",486000,488000,total_bovins,4.05068956812122
"4.86e+05,4.88e+05",486000,488000,total_caprins,0
"4.86e+05,4.88e+05",486000,488000,total_equides,0
"4.86e+05,4.88e+05",486000,488000,total_ovins,0
"4.86e+05,4.88e+05",486000,488000,total_population,3.49351704201192
"4.86e+05,4.88e+05",486000,488000,total_porcins,0
"4.88e+05,4.9e+05",488000,490000,total_bovins,0
"4.88e+05,4.9e+05",488000,490000,total_caprins,0
"4.88e+05,4.9e+05",488000,490000,total_equides,0
"4.88e+05,4.9e+05",488000,490000,total_ovins,0
"4.88e+05,4.9e+05",488000,490000,total_population,4.05116824988757
"4.88e+05,4.9e+05",488000,490000,total_porcins,0
"4.9e+05,4.92e+05",490000,492000,total_bovins,0
"4.9e+05,4.92e+05",490000,492000,total_caprins,0
"4.9e+05,4.92e+05",490000,492000,total_equides,0
"4.9e+05,4.92e+05",490000,492000,total_ovins,0
"4.9e+05,4.92e+05",490000,492000,total_population,4.23822961773312
"4.9e+05,4.92e+05",490000,492000,total_porcins,0
"4.92e+05,4.94e+05",492000,494000,total_bovins,4.44701213230883
"4.92e+05,4.94e+05",492000,494000,total_caprins,0
"4.92e+05,4.94e+05",492000,494000,total_equides,0
"4.92e+05,4.94e+05",492000,494000,total_ovins,0
"4.92e+05,4.94e+05",492000,494000,total_population,3.7416889168943
"4.92e+05,4.94e+05",492000,494000,total_porcins,0
"4.94e+05,4.96e+05",494000,496000,total_bovins,24.3613338770997
"4.94e+05,4.96e+05",494000,496000,total_caprins,0
"4.94e+05,4.96e+05",494000,496000,total_equides,0
"4.94e+05,4.96e+05",494000,496000,total_ovins,0
"4.94e+05,4.96e+05",494000,496000,total_population,3.36392553308824
"4.94e+05,4.96e+05",494000,496000,total_porcins,0
"4.96e+05,4.98e+05",496000,498000,total_bovins,32.2763346956487
"4.96e+05,4.98e+05",496000,498000,total_caprins,0
"4.96e+05,4.98e+05",496000,498000,total_equides,0
"4.96e+05,4.98e+05",496000,498000,total_ovins,0
"4.96e+05,4.98e+05",496000,498000,total_population,3.41553325840339
"4.96e+05,4.98e+05",496000,498000,total_porcins,0
"4.98e+05,5e+05",498000,500000,total_bovins,16.3975579407456
"4.98e+05,5e+05",498000,500000,total_caprins,0.263502135873644
"4.98e+05,5e+05",498000,500000,total_equides,0
"4.98e+05,5e+05",498000,500000,total_ovins,12.9732218066355
"4.98e+05,5e+05",498000,500000,total_population,3.72051797247873
"4.98e+05,5e+05",498000,500000,total_porcins,0
"5e+05,5.02e+05",500000,502000,total_bovins,0.441459143094639
"5e+05,5.02e+05",500000,502000,total_caprins,0.290802451403612
"5e+05,5.02e+05",500000,502000,total_equides,0
"5e+05,5.02e+05",500000,502000,total_ovins,26.073243994724
"5e+05,5.02e+05",500000,502000,total_population,4.01664014377516
"5e+05,5.02e+05",500000,502000,total_porcins,0
"5.02e+05,5.04e+05",502000,504000,total_bovins,20.8554186842471
"5.02e+05,5.04e+05",502000,504000,total_caprins,31.6124241108588
"5.02e+05,5.04e+05",502000,504000,total_equides,0
"5.02e+05,5.04e+05",502000,504000,total_ovins,17.1070490612283
"5.02e+05,5.04e+05",502000,504000,total_population,3.98050303427463
"5.02e+05,5.04e+05",502000,504000,total_porcins,0
"5.04e+05,5.06e+05",504000,506000,total_bovins,56.833225768536
"5.04e+05,5.06e+05",504000,506000,total_caprins,81.1479170858213
"5.04e+05,5.06e+05",504000,506000,total_equides,0.0654393170629622
"5.04e+05,5.06e+05",504000,506000,total_ovins,0.929238302294063
"5.04e+05,5.06e+05",504000,506000,total_population,3.68557984320062
"5.04e+05,5.06e+05",504000,506000,total_porcins,0
"5.06e+05,5.08e+05",506000,508000,total_bovins,60.643509407691
"5.06e+05,5.08e+05",506000,508000,total_caprins,24.8391649709355
"5.06e+05,5.08e+05",506000,508000,total_equides,0.878106355057958
"5.06e+05,5.08e+05",506000,508000,total_ovins,12.469110241823
"5.06e+05,5.08e+05",506000,508000,total_population,2.60746859164583
"5.06e+05,5.08e+05",506000,508000,total_porcins,0
"5.08e+05,5.1e+05",508000,510000,total_bovins,77.9474557242335
"5.08e+05,5.1e+05",508000,510000,total_caprins,0
"5.08e+05,5.1e+05",508000,510000,total_equides,1.00652735802578
"5.08e+05,5.1e+05",508000,510000,total_ovins,14.2926884839661
"5.08e+05,5.1e+05",508000,510000,total_population,2.40331036527008
"5.08e+05,5.1e+05",508000,510000,total_porcins,0
"5.1e+05,5.12e+05",510000,512000,total_bovins,37.1562392143534
"5.1e+05,5.12e+05",510000,512000,total_caprins,0
"5.1e+05,5.12e+05",510000,512000,total_equides,0.411952227707805
"5.1e+05,5.12e+05",510000,512000,total_ovins,5.84972163345084
"5.1e+05,5.12e+05",510000,512000,total_population,2.30495582129549
"5.1e+05,5.12e+05",510000,512000,total_porcins,0
"5.12e+05,5.14e+05",512000,514000,total_bovins,0
"5.12e+05,5.14e+05",512000,514000,total_caprins,0
"5.12e+05,5.14e+05",512000,514000,total_equides,0
"5.12e+05,5.14e+05",512000,514000,total_ovins,0
"5.12e+05,5.14e+05",512000,514000,total_population,2.47586269622377
"5.12e+05,5.14e+05",512000,514000,total_porcins,0
"5.14e+05,5.16e+05",514000,516000,total_bovins,0
"5.14e+05,5.16e+05",514000,516000,total_caprins,0
"5.14e+05,5.16e+05",514000,516000,total_equides,0
"5.14e+05,5.16e+05",514000,516000,total_ovins,0
"5.14e+05,5.16e+05",514000,516000,total_population,3.42522902068378
"5.14e+05,5.16e+05",514000,516000,total_porcins,0
"5.16e+05,5.18e+05",516000,518000,total_bovins,0
"5.16e+05,5.18e+05",516000,518000,total_caprins,0
"5.16e+05,5.18e+05",516000,518000,total_equides,0.000242894122230053
"5.16e+05,5.18e+05",516000,518000,total_ovins,0
"5.16e+05,5.18e+05",516000,518000,total_population,5.05522637251349
"5.16e+05,5.18e+05",516000,518000,total_porcins,142.967439379519
"5.18e+05,5.2e+05",518000,520000,total_bovins,0
"5.18e+05,5.2e+05",518000,520000,total_caprins,0
"5.18e+05,5.2e+05",518000,520000,total_equides,0.0803986786206484
"5.18e+05,5.2e+05",518000,520000,total_ovins,0
"5.18e+05,5.2e+05",518000,520000,total_population,5.88422914804862
"5.18e+05,5.2e+05",518000,520000,total_porcins,560.254881521798
"5.2e+05,5.22e+05",520000,522000,total_bovins,0
"5.2e+05,5.22e+05",520000,522000,total_caprins,0
"5.2e+05,5.22e+05",520000,522000,total_equides,0
"5.2e+05,5.22e+05",520000,522000,total_ovins,0
"5.2e+05,5.22e+05",520000,522000,total_population,6.04920563707676
"5.2e+05,5.22e+05",520000,522000,total_porcins,623.385176064441
"5.22e+05,5.24e+05",522000,524000,total_bovins,4.08498245792499
"5.22e+05,5.24e+05",522000,524000,total_caprins,0
"5.22e+05,5.24e+05",522000,524000,total_equides,0.44195234710534
"5.22e+05,5.24e+05",522000,524000,total_ovins,0
"5.22e+05,5.24e+05",522000,524000,total_population,4.85485669191601
"5.22e+05,5.24e+05",522000,524000,total_porcins,119.496737582038
"5.24e+05,5.26e+05",524000,526000,total_bovins,99.0696512923215
"5.24e+05,5.26e+05",524000,526000,total_caprins,0
"5.24e+05,5.26e+05",524000,526000,total_equides,2.6860989983564
"5.24e+05,5.26e+05",524000,526000,total_ovins,0
"5.24e+05,5.26e+05",524000,526000,total_population,3.58494624728584
"5.24e+05,5.26e+05",524000,526000,total_porcins,0
"5.26e+05,5.28e+05",526000,528000,total_bovins,109.920172370504
"5.26e+05,5.28e+05",526000,528000,total_caprins,0
"5.26e+05,5.28e+05",526000,528000,total_equides,2.98029175486215
"5.26e+05,5.28e+05",526000,528000,total_ovins,0
"5.26e+05,5.28e+05",526000,528000,total_population,3.45801499203858
"5.26e+05,5.28e+05",526000,528000,total_porcins,0
"5.28e+05,5.3e+05",528000,530000,total_bovins,81.1974734861969
"5.28e+05,5.3e+05",528000,530000,total_caprins,0
"5.28e+05,5.3e+05",528000,530000,total_equides,2.2015263943626
"5.28e+05,5.3e+05",528000,530000,total_ovins,0
"5.28e+05,5.3e+05",528000,530000,total_population,3.74230576947165
"5.28e+05,5.3e+05",528000,530000,total_porcins,0
"5.3e+05,5.32e+05",530000,532000,total_bovins,0.129868055757414
"5.3e+05,5.32e+05",530000,532000,total_caprins,0
"5.3e+05,5.32e+05",530000,532000,total_equides,0.00352114345753754
"5.3e+05,5.32e+05",530000,532000,total_ovins,0
"5.3e+05,5.32e+05",530000,532000,total_population,9.47278585655443
"5.3e+05,5.32e+05",530000,532000,total_porcins,0
"5.32e+05,5.34e+05",532000,534000,total_bovins,0
"5.32e+05,5.34e+05",532000,534000,total_caprins,0
"5.32e+05,5.34e+05",532000,534000,total_equides,0
"5.32e+05,5.34e+05",532000,534000,total_ovins,4.48129959313685
"5.32e+05,5.34e+05",532000,534000,total_population,6.14903238133251
"5.32e+05,5.34e+05",532000,534000,total_porcins,0
"5.34e+05,5.36e+05",534000,536000,total_bovins,0
"5.34e+05,5.36e+05",534000,536000,total_caprins,0
"5.34e+05,5.36e+05",534000,536000,total_equides,0
"5.34e+05,5.36e+05",534000,536000,total_ovins,12.297808357015
"5.34e+05,5.36e+05",534000,536000,total_population,6.91104467010676
"5.34e+05,5.36e+05",534000,536000,total_porcins,0
"5.36e+05,5.38e+05",536000,538000,total_bovins,0
"5.36e+05,5.38e+05",536000,538000,total_caprins,0
"5.36e+05,5.38e+05",536000,538000,total_equides,0
"5.36e+05,5.38e+05",536000,538000,total_ovins,4.54746999592286
"5.36e+05,5.38e+05",536000,538000,total_population,6.8943963225799
"5.36e+05,5.38e+05",536000,538000,total_porcins,0
"5.38e+05,5.4e+05",538000,540000,total_bovins,0
"5.38e+05,5.4e+05",538000,540000,total_caprins,0
"5.38e+05,5.4e+05",538000,540000,total_equides,0
"5.38e+05,5.4e+05",538000,540000,total_ovins,0
"5.38e+05,5.4e+05",538000,540000,total_population,6.83750033679963
"5.38e+05,5.4e+05",538000,540000,total_porcins,0
"5.4e+05,5.42e+05",540000,542000,total_bovins,0
"5.4e+05,5.42e+05",540000,542000,total_caprins,0
"5.4e+05,5.42e+05",540000,542000,total_equides,0
"5.4e+05,5.42e+05",540000,542000,total_ovins,0
"5.4e+05,5.42e+05",540000,542000,total_population,6.82333637822861
"5.4e+05,5.42e+05",540000,542000,total_porcins,0
"5.42e+05,5.44e+05",542000,544000,total_bovins,0
"5.42e+05,5.44e+05",542000,544000,total_caprins,0
"5.42e+05,5.44e+05",542000,544000,total_equides,0
"5.42e+05,5.44e+05",542000,544000,total_ovins,0
"5.42e+05,5.44e+05",542000,544000,total_population,3.08638839021663
"5.42e+05,5.44e+05",542000,544000,total_porcins,0
"5.44e+05,5.46e+05",544000,546000,total_bovins,0
"5.44e+05,5.46e+05",544000,546000,total_caprins,0
"5.44e+05,5.46e+05",544000,546000,total_equides,0
"5.44e+05,5.46e+05",544000,546000,total_ovins,55.2254416832883
"5.44e+05,5.46e+05",544000,546000,total_population,3.68829916230381
"5.44e+05,5.46e+05",544000,546000,total_porcins,0
"5.46e+05,5.48e+05",546000,548000,total_bovins,0
"5.46e+05,5.48e+05",546000,548000,total_caprins,0
"5.46e+05,5.48e+05",546000,548000,total_equides,0
"5.46e+05,5.48e+05",546000,548000,total_ovins,135.951635960243
"5.46e+05,5.48e+05",546000,548000,total_population,4.99962141243794
"5.46e+05,5.48e+05",546000,548000,total_porcins,0
"5.48e+05,5.5e+05",548000,550000,total_bovins,0
"5.48e+05,5.5e+05",548000,550000,total_caprins,0
"5.48e+05,5.5e+05",548000,550000,total_equides,0
"5.48e+05,5.5e+05",548000,550000,total_ovins,80.9243407248226
"5.48e+05,5.5e+05",548000,550000,total_population,3.7172932746449
"5.48e+05,5.5e+05",548000,550000,total_porcins,0
"5.5e+05,5.52e+05",550000,552000,total_bovins,0
"5.5e+05,5.52e+05",550000,552000,total_caprins,25.6031876072255
"5.5e+05,5.52e+05",550000,552000,total_equides,0
"5.5e+05,5.52e+05",550000,552000,total_ovins,0
"5.5e+05,5.52e+05",550000,552000,total_population,2.53866798490674
"5.5e+05,5.52e+05",550000,552000,total_porcins,103.209117072984
"5.52e+05,5.54e+05",552000,554000,total_bovins,0
"5.52e+05,5.54e+05",552000,554000,total_caprins,59.985337962535
"5.52e+05,5.54e+05",552000,554000,total_equides,0
"5.52e+05,5.54e+05",552000,554000,total_ovins,0
"5.52e+05,5.54e+05",552000,554000,total_population,2.01490022825027
"5.52e+05,5.54e+05",552000,554000,total_porcins,241.807147743221
"5.54e+05,5.56e+05",554000,556000,total_bovins,0
"5.54e+05,5.56e+05",554000,556000,total_caprins,50.2667340210074
"5.54e+05,5.56e+05",554000,556000,total_equides,0
"5.54e+05,5.56e+05",554000,556000,total_ovins,0.0000000000000816730427340551
"5.54e+05,5.56e+05",554000,556000,total_population,2.1018115247639
"5.54e+05,5.56e+05",554000,556000,total_porcins,202.63044258546
"5.56e+05,5.58e+05",556000,558000,total_bovins,0
"5.56e+05,5.58e+05",556000,558000,total_caprins,47.2121243076455
"5.56e+05,5.58e+05",556000,558000,total_equides,0
"5.56e+05,5.58e+05",556000,558000,total_ovins,83.4395588321078
"5.56e+05,5.58e+05",556000,558000,total_population,8.52635067047895
"5.56e+05,5.58e+05",556000,558000,total_porcins,2.37377244099849
"5.58e+05,5.6e+05",558000,560000,total_bovins,0
"5.58e+05,5.6e+05",558000,560000,total_caprins,33.9636928904812
"5.58e+05,5.6e+05",558000,560000,total_equides,0.170267588781848
"5.58e+05,5.6e+05",558000,560000,total_ovins,76.7998670169403
"5.58e+05,5.6e+05",558000,560000,total_population,6.66664142544087
"5.58e+05,5.6e+05",558000,560000,total_porcins,0
"5.6e+05,5.62e+05",560000,562000,total_bovins,0
"5.6e+05,5.62e+05",560000,562000,total_caprins,0
"5.6e+05,5.62e+05",560000,562000,total_equides,1.31839992195953
"5.6e+05,5.62e+05",560000,562000,total_ovins,3.50155625477836
"5.6e+05,5.62e+05",560000,562000,total_population,1.73846840663815
"5.6e+05,5.62e+05",560000,562000,total_porcins,0
"5.62e+05,5.64e+05",562000,564000,total_bovins,0
"5.62e+05,5.64e+05",562000,564000,total_caprins,0.0131786961190619
"5.62e+05,5.64e+05",562000,564000,total_equides,1.37871283557675
"5.62e+05,5.64e+05",562000,564000,total_ovins,0.00152432941933512
"5.62e+05,5.64e+05",562000,564000,total_population,1.72556010300862
"5.62e+05,5.64e+05",562000,564000,total_porcins,0.0370662887916806
"5.64e+05,5.66e+05",564000,566000,total_bovins,0
"5.64e+05,5.66e+05",564000,566000,total_caprins,54.2737942143578
"5.64e+05,5.66e+05",564000,566000,total_equides,0.561722994151229
"5.64e+05,5.66e+05",564000,566000,total_ovins,0.826787989187379
"5.64e+05,5.66e+05",564000,566000,total_population,0.978259342713797
"5.64e+05,5.66e+05",564000,566000,total_porcins,20.1045535092273
"5.66e+05,5.68e+05",566000,568000,total_bovins,0
"5.66e+05,5.68e+05",566000,568000,total_caprins,63.6079953265107
"5.66e+05,5.68e+05",566000,568000,total_equides,0.437509103229437
"5.66e+05,5.68e+05",566000,568000,total_ovins,0
"5.66e+05,5.68e+05",566000,568000,total_population,0.628925944405792
"5.66e+05,5.68e+05",566000,568000,total_porcins,0
"5.68e+05,5.7e+05",568000,570000,total_bovins,0
"5.68e+05,5.7e+05",568000,570000,total_caprins,0.00000000000000866867959636186
"5.68e+05,5.7e+05",568000,570000,total_equides,2.95878343730845
"5.68e+05,5.7e+05",568000,570000,total_ovins,0
"5.68e+05,5.7e+05",568000,570000,total_population,1.12144862665528
"5.68e+05,5.7e+05",568000,570000,total_porcins,0
"5.7e+05,5.72e+05",570000,572000,total_bovins,0
"5.7e+05,5.72e+05",570000,572000,total_caprins,0
"5.7e+05,5.72e+05",570000,572000,total_equides,1.34917237864951
"5.7e+05,5.72e+05",570000,572000,total_ovins,0
"5.7e+05,5.72e+05",570000,572000,total_population,1.39183519827342
"5.7e+05,5.72e+05",570000,572000,total_porcins,0
"5.72e+05,5.74e+05",572000,574000,total_bovins,0
"5.72e+05,5.74e+05",572000,574000,total_caprins,0
"5.72e+05,5.74e+05",572000,574000,total_equides,0.69273941627666
"5.72e+05,5.74e+05",572000,574000,total_ovins,0
"5.72e+05,5.74e+05",572000,574000,total_population,1.50208996762656
"5.72e+05,5.74e+05",572000,574000,total_porcins,0
"5.74e+05,5.76e+05",574000,576000,total_bovins,0
"5.74e+05,5.76e+05",574000,576000,total_caprins,0
"5.74e+05,5.76e+05",574000,576000,total_equides,0.501941654722571
"5.74e+05,5.76e+05",574000,576000,total_ovins,0
"5.74e+05,5.76e+05",574000,576000,total_population,1.94772786175332
"5.74e+05,5.76e+05",574000,576000,total_porcins,0
"5.76e+05,5.78e+05",576000,578000,total_bovins,0
"5.76e+05,5.78e+05",576000,578000,total_caprins,0
"5.76e+05,5.78e+05",576000,578000,total_equides,0
"5.76e+05,5.78e+05",576000,578000,total_ovins,0
"5.76e+05,5.78e+05",576000,578000,total_population,3.14640922389274
"5.76e+05,5.78e+05",576000,578000,total_porcins,0
"5.78e+05,5.8e+05",578000,580000,total_bovins,0
"5.78e+05,5.8e+05",578000,580000,total_caprins,0
"5.78e+05,5.8e+05",578000,580000,total_equides,0
"5.78e+05,5.8e+05",578000,580000,total_ovins,0
"5.78e+05,5.8e+05",578000,580000,total_population,3.43862071610593
"5.78e+05,5.8e+05",578000,580000,total_porcins,0
"5.8e+05,5.82e+05",580000,582000,total_bovins,0
"5.8e+05,5.82e+05",580000,582000,total_caprins,0
"5.8e+05,5.82e+05",580000,582000,total_equides,0
"5.8e+05,5.82e+05",580000,582000,total_ovins,11.8946413449178
"5.8e+05,5.82e+05",580000,582000,total_population,6.33271772425049
"5.8e+05,5.82e+05",580000,582000,total_porcins,0
"5.82e+05,5.84e+05",582000,584000,total_bovins,0
"5.82e+05,5.84e+05",582000,584000,total_caprins,0
"5.82e+05,5.84e+05",582000,584000,total_equides,0
"5.82e+05,5.84e+05",582000,584000,total_ovins,25.2706916965879
"5.82e+05,5.84e+05",582000,584000,total_population,8.37461023447978
"5.82e+05,5.84e+05",582000,584000,total_porcins,0
"5.84e+05,5.86e+05",584000,586000,total_bovins,0.597833577232181
"5.84e+05,5.86e+05",584000,586000,total_caprins,0
"5.84e+05,5.86e+05",584000,586000,total_equides,0.140089678277011
"5.84e+05,5.86e+05",584000,586000,total_ovins,3.86004908324026
"5.84e+05,5.86e+05",584000,586000,total_population,5.32374767731926
"5.84e+05,5.86e+05",584000,586000,total_porcins,0
"5.86e+05,5.88e+05",586000,588000,total_bovins,1.35585017841603
"5.86e+05,5.88e+05",586000,588000,total_caprins,0
"5.86e+05,5.88e+05",586000,588000,total_equides,8.40871578499451
"5.86e+05,5.88e+05",586000,588000,total_ovins,0
"5.86e+05,5.88e+05",586000,588000,total_population,4.29213539870053
"5.86e+05,5.88e+05",586000,588000,total_porcins,0
"5.88e+05,5.9e+05",588000,590000,total_bovins,0
"5.88e+05,5.9e+05",588000,590000,total_caprins,0.816216458956053
"5.88e+05,5.9e+05",588000,590000,total_equides,9.14195545262233
"5.88e+05,5.9e+05",588000,590000,total_ovins,0.802780797080233
"5.88e+05,5.9e+05",588000,590000,total_population,2.49485960713943
"5.88e+05,5.9e+05",588000,590000,total_porcins,0
"5.9e+05,5.92e+05",590000,592000,total_bovins,0
"5.9e+05,5.92e+05",590000,592000,total_caprins,6.78609436837447
"5.9e+05,5.92e+05",590000,592000,total_equides,6.38715430458465
"5.9e+05,5.92e+05",590000,592000,total_ovins,23.0164676195912
"5.9e+05,5.92e+05",590000,592000,total_population,3.44796507479097
"5.9e+05,5.92e+05",590000,592000,total_porcins,0
"5.92e+05,5.94e+05",592000,594000,total_bovins,0
"5.92e+05,5.94e+05",592000,594000,total_caprins,0
"5.92e+05,5.94e+05",592000,594000,total_equides,1.84903526749821
"5.92e+05,5.94e+05",592000,594000,total_ovins,58.9270427571071
"5.92e+05,5.94e+05",592000,594000,total_population,4.51755034184875
"5.92e+05,5.94e+05",592000,594000,total_porcins,0
"5.94e+05,5.96e+05",594000,596000,total_bovins,0
"5.94e+05,5.96e+05",594000,596000,total_caprins,0
"5.94e+05,5.96e+05",594000,596000,total_equides,0.349932047102272
"5.94e+05,5.96e+05",594000,596000,total_ovins,92.8231216111662
"5.94e+05,5.96e+05",594000,596000,total_population,4.06581317913022
"5.94e+05,5.96e+05",594000,596000,total_porcins,0
"5.96e+05,5.98e+05",596000,598000,total_bovins,0
"5.96e+05,5.98e+05",596000,598000,total_caprins,0
"5.96e+05,5.98e+05",596000,598000,total_equides,1.16405898491499
"5.96e+05,5.98e+05",596000,598000,total_ovins,6.40232441703245
"5.96e+05,5.98e+05",596000,598000,total_population,5.53656539406788
"5.96e+05,5.98e+05",596000,598000,total_porcins,0
"5.98e+05,6e+05",598000,600000,total_bovins,0
"5.98e+05,6e+05",598000,600000,total_caprins,0
"5.98e+05,6e+05",598000,600000,total_equides,1.21901106022444
"5.98e+05,6e+05",598000,600000,total_ovins,5.8188206022815
"5.98e+05,6e+05",598000,600000,total_population,5.26863121937394
"5.98e+05,6e+05",598000,600000,total_porcins,0
"6e+05,6.02e+05",600000,602000,total_bovins,0
"6e+05,6.02e+05",600000,602000,total_caprins,0
"6e+05,6.02e+05",600000,602000,total_equides,3.15500572189855
"6e+05,6.02e+05",600000,602000,total_ovins,0
"6e+05,6.02e+05",600000,602000,total_population,1.59901426359859
"6e+05,6.02e+05",600000,602000,total_porcins,0
"6.02e+05,6.04e+05",602000,604000,total_bovins,0
"6.02e+05,6.04e+05",602000,604000,total_caprins,0
"6.02e+05,6.04e+05",602000,604000,total_equides,3.16020337194624
"6.02e+05,6.04e+05",602000,604000,total_ovins,0
"6.02e+05,6.04e+05",602000,604000,total_population,1.60164852714548
"6.02e+05,6.04e+05",602000,604000,total_porcins,0
"6.04e+05,6.06e+05",604000,606000,total_bovins,0
"6.04e+05,6.06e+05",604000,606000,total_caprins,0
"6.04e+05,6.06e+05",604000,606000,total_equides,2.62158059013551
"6.04e+05,6.06e+05",604000,606000,total_ovins,0
"6.04e+05,6.06e+05",604000,606000,total_population,7.40007488121786
"6.04e+05,6.06e+05",604000,606000,total_porcins,0
"6.06e+05,6.08e+05",606000,608000,total_bovins,0
"6.06e+05,6.08e+05",606000,608000,total_caprins,0
"6.06e+05,6.08e+05",606000,608000,total_equides,2.67186248928654
"6.06e+05,6.08e+05",606000,608000,total_ovins,0
"6.06e+05,6.08e+05",606000,608000,total_population,10.9384431000791
"6.06e+05,6.08e+05",606000,608000,total_porcins,0
"6.08e+05,6.1e+05",608000,610000,total_bovins,0
"6.08e+05,6.1e+05",608000,610000,total_caprins,0
"6.08e+05,6.1e+05",608000,610000,total_equides,2.66860358315382
"6.08e+05,6.1e+05",608000,610000,total_ovins,0
"6.08e+05,6.1e+05",608000,610000,total_population,10.9251013358812
"6.08e+05,6.1e+05",608000,610000,total_porcins,0
"6.1e+05,6.12e+05",610000,612000,total_bovins,0
"6.1e+05,6.12e+05",610000,612000,total_caprins,0
"6.1e+05,6.12e+05",610000,612000,total_equides,1.26715054484337
"6.1e+05,6.12e+05",610000,612000,total_ovins,0
"6.1e+05,6.12e+05",610000,612000,total_population,9.77984765828774
"6.1e+05,6.12e+05",610000,612000,total_porcins,0
"6.12e+05,6.14e+05",612000,614000,total_bovins,0
"6.12e+05,6.14e+05",612000,614000,total_caprins,0
"6.12e+05,6.14e+05",612000,614000,total_equides,0
"6.12e+05,6.14e+05",612000,614000,total_ovins,0
"6.12e+05,6.14e+05",612000,614000,total_population,7.62758494557523
"6.12e+05,6.14e+05",612000,614000,total_porcins,0
"6.14e+05,6.16e+05",614000,616000,total_bovins,0
"6.14e+05,6.16e+05",614000,616000,total_caprins,0
"6.14e+05,6.16e+05",614000,616000,total_equides,0
"6.14e+05,6.16e+05",614000,616000,total_ovins,0
"6.14e+05,6.16e+05",614000,616000,total_population,6.77255581622327
"6.14e+05,6.16e+05",614000,616000,total_porcins,0
"6.16e+05,6.18e+05",616000,618000,total_bovins,0
"6.16e+05,6.18e+05",616000,618000,total_caprins,0
"6.16e+05,6.18e+05",616000,618000,total_equides,0
"6.16e+05,6.18e+05",616000,618000,total_ovins,0
"6.16e+05,6.18e+05",616000,618000,total_population,3.96882669367132
"6.16e+05,6.18e+05",616000,618000,total_porcins,0
"6.18e+05,6.2e+05",618000,620000,total_bovins,0
"6.18e+05,6.2e+05",618000,620000,total_caprins,0
"6.18e+05,6.2e+05",618000,620000,total_equides,0
"6.18e+05,6.2e+05",618000,620000,total_ovins,0
"6.18e+05,6.2e+05",618000,620000,total_population,3.69282174397826
"6.18e+05,6.2e+05",618000,620000,total_porcins,0
"6.2e+05,6.22e+05",620000,622000,total_bovins,0
"6.2e+05,6.22e+05",620000,622000,total_caprins,0
"6.2e+05,6.22e+05",620000,622000,total_equides,0
"6.2e+05,6.22e+05",620000,622000,total_ovins,0
"6.2e+05,6.22e+05",620000,622000,total_population,3.68876225736585
"6.2e+05,6.22e+05",620000,622000,total_porcins,0
"6.22e+05,6.24e+05",622000,624000,total_bovins,0
"6.22e+05,6.24e+05",622000,624000,total_caprins,0
"6.22e+05,6.24e+05",622000,624000,total_equides,0
"6.22e+05,6.24e+05",622000,624000,total_ovins,0
"6.22e+05,6.24e+05",622000,624000,total_population,3.25674497844228
"6.22e+05,6.24e+05",622000,624000,total_porcins,0
"6.24e+05,6.26e+05",624000,626000,total_bovins,0
"6.24e+05,6.26e+05",624000,626000,total_caprins,0
"6.24e+05,6.26e+05",624000,626000,total_equides,0
"6.24e+05,6.26e+05",624000,626000,total_ovins,0
"6.24e+05,6.26e+05",624000,626000,total_population,3.18067827382162
"6.24e+05,6.26e+05",624000,626000,total_porcins,0
"6.26e+05,6.28e+05",626000,628000,total_bovins,0
"6.26e+05,6.28e+05",626000,628000,total_caprins,0
"6.26e+05,6.28e+05",626000,628000,total_equides,0
"6.26e+05,6.28e+05",626000,628000,total_ovins,0
"6.26e+05,6.28e+05",626000,628000,total_population,3.03109497832542
"6.26e+05,6.28e+05",626000,628000,total_porcins,0
"6.28e+05,6.3e+05",628000,630000,total_bovins,0
"6.28e+05,6.3e+05",628000,630000,total_caprins,0
"6.28e+05,6.3e+05",628000,630000,total_equides,0
"6.28e+05,6.3e+05",628000,630000,total_ovins,0
"6.28e+05,6.3e+05",628000,630000,total_population,6.27837850700245
"6.28e+05,6.3e+05",628000,630000,total_porcins,0
"6.3e+05,6.32e+05",630000,632000,total_bovins,0
