interval,interval_min,interval_max,CODE_CULTU,CODE_GROUP,area_vect,pct_area_vect
"5.74e+05,5.76e+05",574000,576000,TRN,6,379803.484226071,0.0949021647916377
"5.74e+05,5.76e+05",574000,576000,VRC,21,26501.6296221027,0.0066220088179778
"5.76e+05,5.78e+05",576000,578000,000,0,1658567.3887009,0.414421166398131
"5.76e+05,5.78e+05",576000,578000,AIL,25,56892.761347401,0.0142156204672925
"5.76e+05,5.78e+05",576000,578000,BDH,4,410486.757451143,0.102567072024209
"5.76e+05,5.78e+05",576000,578000,BOP,17,10857.429370122,0.00271291270665562
"5.76e+05,5.78e+05",576000,578000,BOR,28,2230.84851952939,0.000557415304207236
"5.76e+05,5.78e+05",576000,578000,BTA,28,17225.771807581,0.00430415097585951
"5.76e+05,5.78e+05",576000,578000,BTH,1,214904.246171496,0.0536974674463247
"5.76e+05,5.78e+05",576000,578000,BTN,24,49203.9094334426,0.0122944305294264
"5.76e+05,5.78e+05",576000,578000,CML,24,22497.0213821075,0.00562126200308282
"5.76e+05,5.78e+05",576000,578000,CZH,5,28656.5568421545,0.00716032631075787
"5.76e+05,5.78e+05",576000,578000,EPE,4,6245.94072537959,0.00156065412735074
"5.76e+05,5.78e+05",576000,578000,FET,16,5858.00343436003,0.0014637214216139
"5.76e+05,5.78e+05",576000,578000,FLA,25,30079.1018718625,0.007515773291376
"5.76e+05,5.78e+05",576000,578000,FLP,25,3476.6281634355,0.000868694457903246
"5.76e+05,5.78e+05",576000,578000,J5M,11,10229.4049405329,0.00255599016108411
"5.76e+05,5.78e+05",576000,578000,J6P,11,1718.12614908442,0.000429302931899802
"5.76e+05,5.78e+05",576000,578000,J6S,11,133790.253651244,0.0334297619430941
"5.76e+05,5.78e+05",576000,578000,LAV,24,95555.5295428973,0.023876168239372
"5.76e+05,5.78e+05",576000,578000,LUZ,16,68692.8436408388,0.0171640709800394
"5.76e+05,5.78e+05",576000,578000,MCR,4,175845.883111252,0.0439380735939553
"5.76e+05,5.78e+05",576000,578000,MIS,2,304850.412492486,0.0761720412343586
"5.76e+05,5.78e+05",576000,578000,MLF,16,44075.2065778494,0.0110129372153747
"5.76e+05,5.78e+05",576000,578000,ORH,3,57168.4189838705,0.0142844981987676
"5.76e+05,5.78e+05",576000,578000,PCH,15,22419.9869355187,0.00560201364125825
"5.76e+05,5.78e+05",576000,578000,PHI,8,20545.1467909552,0.00513355306207816
"5.76e+05,5.78e+05",576000,578000,PRL,18,14483.2971336881,0.00361889720750813
"5.76e+05,5.78e+05",576000,578000,PTC,25,58429.2377131549,0.0145995351227818
"5.76e+05,5.78e+05",576000,578000,PTR,19,21858.5755450986,0.00546173549227732
"5.76e+05,5.78e+05",576000,578000,SAI,16,24889.6105481654,0.00621909094851138
"5.76e+05,5.78e+05",576000,578000,SNE,28,46271.3212170818,0.0115616736710261
"5.76e+05,5.78e+05",576000,578000,SOG,4,42570.2072559033,0.0106368876326575
"5.76e+05,5.78e+05",576000,578000,TOP,25,15099.1821697765,0.00377278651991215
"5.76e+05,5.78e+05",576000,578000,TOT,24,0,0
"5.76e+05,5.78e+05",576000,578000,TRN,6,314483.616756951,0.0785790605539402
"5.76e+05,5.78e+05",576000,578000,TRU,28,8179.0114343036,0.00204366459974995
"5.76e+05,5.78e+05",576000,578000,VRC,21,3792.37672424316,0.000947589586162664
"5.78e+05,5.8e+05",578000,580000,000,0,748556.567222555,0.187059330165098
"5.78e+05,5.8e+05",578000,580000,AIL,25,362673.001142822,0.0906295818290134
"5.78e+05,5.8e+05",578000,580000,BDH,4,630090.669631326,0.157455486686647
"5.78e+05,5.8e+05",578000,580000,BOR,28,5327.10760133344,0.00133120892028266
"5.78e+05,5.8e+05",578000,580000,BTA,28,22206.9308748809,0.00554936499974999
"5.78e+05,5.8e+05",578000,580000,BTH,1,174399.784961058,0.0435813516095349
"5.78e+05,5.8e+05",578000,580000,CMB,25,24458.8157221265,0.00611209611397647
"5.78e+05,5.8e+05",578000,580000,EPE,4,318.619734523818,0.0000796209621652902
"5.78e+05,5.8e+05",578000,580000,FLP,25,2217.12451188779,0.000554044736559024
"5.78e+05,5.8e+05",578000,580000,J5M,11,33097.3789125285,0.00827081586174542
"5.78e+05,5.8e+05",578000,580000,J6S,11,18125.1247893474,0.00452934868347244
"5.78e+05,5.8e+05",578000,580000,LAV,24,181747.317679551,0.0454174513899256
"5.78e+05,5.8e+05",578000,580000,LUZ,16,77356.2100609884,0.0193308047403943
"5.78e+05,5.8e+05",578000,580000,MCR,4,27840.1404445469,0.00695706677530338
"5.78e+05,5.8e+05",578000,580000,MID,2,14133.6217112634,0.00353189849088556
"5.78e+05,5.8e+05",578000,580000,MIS,2,537964.005977836,0.134433643384532
"5.78e+05,5.8e+05",578000,580000,ORH,3,54649.1254336131,0.0136564546292742
"5.78e+05,5.8e+05",578000,580000,PCH,15,46033.751588719,0.0115035297454175
"5.78e+05,5.8e+05",578000,580000,PEP,28,19263.4771421943,0.00481381539973611
"5.78e+05,5.8e+05",578000,580000,PRL,18,3689.77343013138,0.000922049951231198
"5.78e+05,5.8e+05",578000,580000,PSL,24,208.996338296216,0.0000522268012338805
"5.78e+05,5.8e+05",578000,580000,PTC,25,48345.0033496013,0.0120810962583101
"5.78e+05,5.8e+05",578000,580000,PTR,19,3148.84124518809,0.000786874579574682
"5.78e+05,5.8e+05",578000,580000,SAI,16,19707.5679727439,0.00492479075808918
"5.78e+05,5.8e+05",578000,580000,SNE,28,42874.4908505568,0.0107140514035331
"5.78e+05,5.8e+05",578000,580000,SOG,4,73928.5005319144,0.0184742428229855
"5.78e+05,5.8e+05",578000,580000,TOP,25,967.56535561569,0.000241788176388565
"5.78e+05,5.8e+05",578000,580000,TOT,24,154937.820698283,0.0387179355924934
"5.78e+05,5.8e+05",578000,580000,TRN,6,643915.576674783,0.160910239425962
"5.78e+05,5.8e+05",578000,580000,TRU,28,8544.71813098388,0.00213526848874227
"5.78e+05,5.8e+05",578000,580000,VRC,21,20979.029668007,0.00524252061774292
"5.8e+05,5.82e+05",580000,582000,000,0,1346807.93886041,0.334571263565897
"5.8e+05,5.82e+05",580000,582000,AIL,25,26658.2279480664,0.00662238226525385
"5.8e+05,5.82e+05",580000,582000,AVH,4,15524.5474114334,0.00385657620055823
"5.8e+05,5.82e+05",580000,582000,BAS,24,3758.91068031453,0.000933780875251077
"5.8e+05,5.82e+05",580000,582000,BDH,4,88305.9749553658,0.0219367890318749
"5.8e+05,5.82e+05",580000,582000,BOR,28,3319.27160283974,0.000824566638076218
"5.8e+05,5.82e+05",580000,582000,BTA,28,16791.541413492,0.00417132024977867
"5.8e+05,5.82e+05",580000,582000,BTH,1,837728.262463468,0.20810673534819
"5.8e+05,5.82e+05",580000,582000,CID,28,12525.0485065132,0.00311144683969865
"5.8e+05,5.82e+05",580000,582000,CZH,5,60835.9948909099,0.0151127529721591
"5.8e+05,5.82e+05",580000,582000,FLA,25,3496.66363677692,0.000868634003012533
"5.8e+05,5.82e+05",580000,582000,FLP,25,78.6549449490849,0.0000195392999684781
"5.8e+05,5.82e+05",580000,582000,J5M,11,18563.7950919345,0.00461157987065492
"5.8e+05,5.82e+05",580000,582000,J6P,11,32032.9636049699,0.00795756306436944
"5.8e+05,5.82e+05",580000,582000,LAV,24,359300.051265199,0.0892565811965772
"5.8e+05,5.82e+05",580000,582000,LUZ,16,273418.564290119,0.0679220784919947
"5.8e+05,5.82e+05",580000,582000,MID,2,3194.47987288609,0.000793566132682335
"5.8e+05,5.82e+05",580000,582000,MIS,2,200675.22503923,0.0498513274762515
"5.8e+05,5.82e+05",580000,582000,ORH,3,67300.4963021148,0.0167186511429854
"5.8e+05,5.82e+05",580000,582000,ORP,3,32094.8974909096,0.00797294855318228
"5.8e+05,5.82e+05",580000,582000,PEP,28,21630.4666220681,0.00537339611718411
"5.8e+05,5.82e+05",580000,582000,PHI,8,17140.1764050648,0.00425792743873872
"5.8e+05,5.82e+05",580000,582000,PPH,18,26096.0665975278,0.00648273129650714
"5.8e+05,5.82e+05",580000,582000,PRL,18,1532.72920502326,0.000380757442863674
"5.8e+05,5.82e+05",580000,582000,PSL,24,16840.4845609506,0.00418347860600426
"5.8e+05,5.82e+05",580000,582000,PTC,25,167692.702225329,0.041657876862369
"5.8e+05,5.82e+05",580000,582000,PTR,19,14531.3965121692,0.00360985969281355
"5.8e+05,5.82e+05",580000,582000,SAI,16,18340.3807337713,0.00455607973440484
"5.8e+05,5.82e+05",580000,582000,SNE,28,19728.7775503073,0.00490098242159302
"5.8e+05,5.82e+05",580000,582000,SOG,4,144471.099587802,0.0358892140023651
"5.8e+05,5.82e+05",580000,582000,SOJ,7,45002.7658846796,0.0111794947234552
"5.8e+05,5.82e+05",580000,582000,THY,24,2651.81462496705,0.000658758345728541
"5.8e+05,5.82e+05",580000,582000,TRN,6,99623.0509687908,0.0247481538244575
"5.8e+05,5.82e+05",580000,582000,TRU,28,11820.5616467305,0.00293643966009847
"5.8e+05,5.82e+05",580000,582000,VRC,21,15960.0651090164,0.00396476661300036
"5.82e+05,5.84e+05",582000,584000,000,0,1704273.04637598,0.428323724092021
"5.82e+05,5.84e+05",582000,584000,AIL,25,115986.009486761,0.0291500001314825
"5.82e+05,5.84e+05",582000,584000,AVH,4,13486.290253945,0.00338942053800534
"5.82e+05,5.84e+05",582000,584000,BAS,24,45733.1756070694,0.0114938179256124
"5.82e+05,5.84e+05",582000,584000,BDH,4,286374.98834633,0.0719727403752234
"5.82e+05,5.84e+05",582000,584000,BOP,17,20211.2173729338,0.00507955219500582
"5.82e+05,5.84e+05",582000,584000,BOR,28,18332.5127770996,0.00460738973801711
"5.82e+05,5.84e+05",582000,584000,BTA,28,932.623127679108,0.000234390030442187
"5.82e+05,5.84e+05",582000,584000,BTH,1,99851.2722201059,0.0250949628427127
"5.82e+05,5.84e+05",582000,584000,CAG,4,9402.28806169331,0.00236301515542598
"5.82e+05,5.84e+05",582000,584000,CHT,4,24144.2333995383,0.00606801121864118
"5.82e+05,5.84e+05",582000,584000,CMB,25,17439.8279000632,0.0043830371251621
"5.82e+05,5.84e+05",582000,584000,CZH,5,22043.5722144704,0.00554006587340607
"5.82e+05,5.84e+05",582000,584000,J5M,11,8430.57886194771,0.00211880187982759
"5.82e+05,5.84e+05",582000,584000,J6P,11,743.857462473214,0.000186948798608107
"5.82e+05,5.84e+05",582000,584000,J6S,11,28327.5951070664,0.00711938797402823
"5.82e+05,5.84e+05",582000,584000,LAV,24,488176.468811843,0.122690177832838
"5.82e+05,5.84e+05",582000,584000,LIP,7,1689.79236893845,0.000424684390770047
"5.82e+05,5.84e+05",582000,584000,LUZ,16,80867.3653811905,0.0203238625238109
"5.82e+05,5.84e+05",582000,584000,MID,2,47580.1825792375,0.0119580140275371
"5.82e+05,5.84e+05",582000,584000,MIS,2,169806.741033967,0.0426764102443903
"5.82e+05,5.84e+05",582000,584000,ORH,3,39698.1596534572,0.00997707709954433
"5.82e+05,5.84e+05",582000,584000,ORP,3,24394.369176337,0.00613087619657116
"5.82e+05,5.84e+05",582000,584000,OSE,24,30247.5022087849,0.00760190558555031
"5.82e+05,5.84e+05",582000,584000,PCH,15,89112.9979342327,0.0223961830654773
"5.82e+05,5.84e+05",582000,584000,PEP,28,68272.0619556923,0.0171583678392882
"5.82e+05,5.84e+05",582000,584000,PHI,8,1644.32303834334,0.000413256883274179
"5.82e+05,5.84e+05",582000,584000,PPH,18,3075.23728058231,0.000772879138871888
"5.82e+05,5.84e+05",582000,584000,PPP,24,4229.93247575068,0.00106308107995016
"5.82e+05,5.84e+05",582000,584000,PRL,18,38096.1825758617,0.00957446274778605
"5.82e+05,5.84e+05",582000,584000,PSL,24,54785.3555580182,0.0137688427146193
"5.82e+05,5.84e+05",582000,584000,PTR,19,7333.31425586718,0.00184303359059121
"5.82e+05,5.84e+05",582000,584000,ROM,24,21956.1995413424,0.00551810707471615
"5.82e+05,5.84e+05",582000,584000,SAI,16,11483.5341831502,0.0028860810405493
"5.82e+05,5.84e+05",582000,584000,SNE,28,20999.5190159101,0.00527767085688659
"5.82e+05,5.84e+05",582000,584000,SOG,4,12310.3937521579,0.00309389021212049
"5.82e+05,5.84e+05",582000,584000,THY,24,35491.5620121636,0.00891986060990555
"5.82e+05,5.84e+05",582000,584000,TRN,6,64371.2719551512,0.0161780079706125
"5.82e+05,5.84e+05",582000,584000,TRU,28,98522.4310656185,0.0247609939442272
"5.82e+05,5.84e+05",582000,584000,VRC,21,89213.9916284435,0.0224215651457174
"5.82e+05,5.84e+05",582000,584000,VRG,20,59864.8646449011,0.0150454422907725
"5.84e+05,5.86e+05",584000,586000,000,0,2594034.40290134,0.648150785496085
"5.84e+05,5.86e+05",584000,586000,BDH,4,75420.1582237748,0.0188446362701682
"5.84e+05,5.86e+05",584000,586000,BOR,28,27391.3843176606,0.0068440677739123
"5.84e+05,5.86e+05",584000,586000,BTA,28,2262.12675975397,0.000565219657297666
"5.84e+05,5.86e+05",584000,586000,BTH,1,53517.8552589436,0.0133720816830159
"5.84e+05,5.86e+05",584000,586000,CHT,4,21163.0646062853,0.00528784696638039
"5.84e+05,5.86e+05",584000,586000,J5M,11,905.400811517611,0.000226225313942474
"5.84e+05,5.86e+05",584000,586000,J6S,11,10783.7960749633,0.00269446152633887
"5.84e+05,5.86e+05",584000,586000,LAV,24,404997.408887077,0.101193487796631
"5.84e+05,5.86e+05",584000,586000,LUZ,16,63596.6206510663,0.0158903827889799
"5.84e+05,5.86e+05",584000,586000,MID,2,50535.300062253,0.0126268542907507
"5.84e+05,5.86e+05",584000,586000,MIS,2,109425.18780165,0.027341203087889
"5.84e+05,5.86e+05",584000,586000,ORP,3,117334.547354083,0.0293174519768577
"5.84e+05,5.86e+05",584000,586000,PCH,15,48949.8261046465,0.0122307044980352
"5.84e+05,5.86e+05",584000,586000,PPA,24,26663.4078142326,0.00666217406348509
"5.84e+05,5.86e+05",584000,586000,PPH,18,6426.40402084496,0.00160571456159839
"5.84e+05,5.86e+05",584000,586000,PTR,19,2431.55053056247,0.000607552230068642
"5.84e+05,5.86e+05",584000,586000,SNE,28,30862.4114381468,0.00771134576841579
"5.84e+05,5.86e+05",584000,586000,SOJ,7,29733.6260487884,0.00742930512317576
"5.84e+05,5.86e+05",584000,586000,TRN,6,160798.437603585,0.0401774292286713
"5.84e+05,5.86e+05",584000,586000,TRU,28,19855.4407791942,0.00496112138027617
"5.84e+05,5.86e+05",584000,586000,VRC,21,12755.8851769366,0.00318721177632886
"5.84e+05,5.86e+05",584000,586000,VRG,20,132363.97891641,0.0330727367416959
"5.86e+05,5.88e+05",586000,588000,000,0,2803361.85531816,0.700600748700625
"5.86e+05,5.88e+05",586000,588000,BAS,24,20942.3545836918,0.00523379786774736
"5.86e+05,5.88e+05",586000,588000,BDH,4,60244.7162510809,0.0150560275444619
"5.86e+05,5.88e+05",586000,588000,BOR,28,11234.0840762629,0.00280756039391222
"5.86e+05,5.88e+05",586000,588000,BTA,28,4311.99712420327,0.00107763056270483
"5.86e+05,5.88e+05",586000,588000,BTH,1,98696.7819413027,0.0246657559355895
"5.86e+05,5.88e+05",586000,588000,J5M,11,6952.6574966195,0.00173756985326385
"5.86e+05,5.88e+05",586000,588000,LAV,24,359603.422311609,0.0898701059333017
"5.86e+05,5.88e+05",586000,588000,LUZ,16,39881.3431516119,0.00996692553913443
"5.86e+05,5.88e+05",586000,588000,MID,2,35767.3666776419,0.00893878320626637
"5.86e+05,5.88e+05",586000,588000,MIS,2,129887.027479079,0.0324606502459576
"5.86e+05,5.88e+05",586000,588000,ORH,3,33608.5089595281,0.00839925338039699
"5.86e+05,5.88e+05",586000,588000,PEP,28,65582.5899392511,0.0163900395255791
"5.86e+05,5.88e+05",586000,588000,PRL,18,92802.935899213,0.0231927984071203
"5.86e+05,5.88e+05",586000,588000,PTR,19,28083.2178762497,0.00701840307654124
"5.86e+05,5.88e+05",586000,588000,SAI,16,23922.2850880375,0.00597852568034131
"5.86e+05,5.88e+05",586000,588000,SNE,28,14435.7046433113,0.00360769176549174
"5.86e+05,5.88e+05",586000,588000,SOG,4,59948.7192268968,0.0149820535990852
"5.86e+05,5.88e+05",586000,588000,TRN,6,42372.0769824904,0.0105893960145092
"5.86e+05,5.88e+05",586000,588000,TRU,28,8131.22314526141,0.00203211048642005
"5.86e+05,5.88e+05",586000,588000,VRC,21,61597.7579931691,0.0153941722815503
"5.88e+05,5.9e+05",588000,590000,000,0,3078986.58978017,0.769145154921898
"5.88e+05,5.9e+05",588000,590000,BAS,24,5586.2213565968,0.00139546404814138
"5.88e+05,5.9e+05",588000,590000,BDH,4,48694.1166362478,0.0121640165658032
"5.88e+05,5.9e+05",588000,590000,BOR,28,2245.36872113287,0.000560903538393074
"5.88e+05,5.9e+05",588000,590000,BTH,1,65348.7136939921,0.0163244122871288
"5.88e+05,5.9e+05",588000,590000,GFP,16,14511.8003191249,0.003625115140708
"5.88e+05,5.9e+05",588000,590000,J5M,11,1080.07667478919,0.000269808171336521
"5.88e+05,5.9e+05",588000,590000,J6S,11,6622.09577467665,0.00165423029039076
"5.88e+05,5.9e+05",588000,590000,LAV,24,66634.237378316,0.0166455420759421
"5.88e+05,5.9e+05",588000,590000,LUZ,16,196702.532253248,0.0491372064255259
"5.88e+05,5.9e+05",588000,590000,MIS,2,64887.5874798633,0.0162092208164735
"5.88e+05,5.9e+05",588000,590000,PEP,28,132313.87762813,0.033052621354181
"5.88e+05,5.9e+05",588000,590000,PPH,18,22994.4526009383,0.00574412109062015
"5.88e+05,5.9e+05",588000,590000,PPO,25,8156.45477994997,0.00203752029845183
"5.88e+05,5.9e+05",588000,590000,PTR,19,87156.6415465744,0.0217721339830838
"5.88e+05,5.9e+05",588000,590000,SNE,28,1141.45001038529,0.000285139515705419
"5.88e+05,5.9e+05",588000,590000,THY,24,4026.15788022429,0.00100575294377824
"5.88e+05,5.9e+05",588000,590000,TRN,6,79499.2576837365,0.0198592839183814
"5.88e+05,5.9e+05",588000,590000,TRU,28,11034.5056515843,0.00275647077744509
"5.88e+05,5.9e+05",588000,590000,VRC,21,105505.97142486,0.0263558818366121
"5.9e+05,5.92e+05",590000,592000,000,0,2407655.52658774,0.601772446342435
"5.9e+05,5.92e+05",590000,592000,BOR,28,47586.3260586834,0.0118937861037652
"5.9e+05,5.92e+05",590000,592000,BTA,28,1785.90591972461,0.000446371568682524
"5.9e+05,5.92e+05",590000,592000,FRA,25,9454.98295568963,0.00236319031544982
"5.9e+05,5.92e+05",590000,592000,J5M,11,200329.931657175,0.0500707147337666
"5.9e+05,5.92e+05",590000,592000,J6S,11,24702.8918954659,0.00617427182730558
"5.9e+05,5.92e+05",590000,592000,LAV,24,203307.926982729,0.0508150386258123
"5.9e+05,5.92e+05",590000,592000,LUZ,16,114417.092378574,0.0285975517775273
"5.9e+05,5.92e+05",590000,592000,MID,2,7381.85793669336,0.00184503084434675
"5.9e+05,5.92e+05",590000,592000,MIS,2,49266.720164788,0.0123137859172282
"5.9e+05,5.92e+05",590000,592000,ORP,3,26014.2446141094,0.00650203297286875
"5.9e+05,5.92e+05",590000,592000,PEP,28,29685.3398284111,0.00741959112164484
"5.9e+05,5.92e+05",590000,592000,PTR,19,13826.2968055016,0.00345576198946337
"5.9e+05,5.92e+05",590000,592000,RGA,19,20760.5383654917,0.00518891503440854
"5.9e+05,5.92e+05",590000,592000,RVI,21,194.531022317708,0.0000486213280500016
"5.9e+05,5.92e+05",590000,592000,SBO,28,23339.2377150799,0.00583343838870358
"5.9e+05,5.92e+05",590000,592000,SNE,28,61965.9724491527,0.0154878529835052
"5.9e+05,5.92e+05",590000,592000,SOG,4,26958.455513041,0.00673803023088123
"5.9e+05,5.92e+05",590000,592000,THY,24,7573.11881914362,0.00189283482953097
"5.9e+05,5.92e+05",590000,592000,TRN,6,93212.1394965481,0.0232975592206695
"5.9e+05,5.92e+05",590000,592000,VRC,21,392915.916385837,0.0982058976457853
"5.9e+05,5.92e+05",590000,592000,VRG,20,232659.710937604,0.0581512603734775
"5.9e+05,5.92e+05",590000,592000,VRN,21,5945.46033913968,0.00148601582469179
"5.92e+05,5.94e+05",592000,594000,000,0,1770047.2343073,0.848012817152319
"5.92e+05,5.94e+05",592000,594000,BOR,28,3797.71606684907,0.00181944969499847
"5.92e+05,5.94e+05",592000,594000,BTA,28,0.000000000931322574615479,0.000000000000000446187799325195
"5.92e+05,5.94e+05",592000,594000,J6S,11,3810.77946880087,0.00182570824679078
"5.92e+05,5.94e+05",592000,594000,LAV,24,112548.046683811,0.053920700127915
"5.92e+05,5.94e+05",592000,594000,LUZ,16,60732.9173428081,0.0290965638269584
"5.92e+05,5.94e+05",592000,594000,MIS,2,97.1506741037592,0.0000465439651768483
"5.92e+05,5.94e+05",592000,594000,PPP,24,8345.05980507197,0.00399803888700919
"5.92e+05,5.94e+05",592000,594000,RGA,19,11299.4936240548,0.00541348006697646
"5.92e+05,5.94e+05",592000,594000,SNE,28,2720.12923034548,0.00130318807709465
"5.92e+05,5.94e+05",592000,594000,TRN,6,42470.7761397995,0.0203473454396551
"5.92e+05,5.94e+05",592000,594000,VRC,21,9209.44689497165,0.00441215853139415
"5.92e+05,5.94e+05",592000,594000,VRG,20,51279.5471925708,0.024567543980873
"5.92e+05,5.94e+05",592000,594000,VRN,21,10930.0058893038,0.00523646200283874
"5.94e+05,5.96e+05",594000,596000,000,0,3915501.93321561,0.978372674250119
"5.94e+05,5.96e+05",594000,596000,PTR,19,5743.52546997787,0.00143514381285749
"5.94e+05,5.96e+05",594000,596000,SPH,17,16157.4727617353,0.00403729332909308
"5.94e+05,5.96e+05",594000,596000,VRC,21,64652.7639620714,0.0161548886079302
"5.96e+05,5.98e+05",596000,598000,000,0,2362367.41522235,0.590303120232169
"5.96e+05,5.98e+05",596000,598000,BOR,28,1467.10029678652,0.000366595762075864
"5.96e+05,5.98e+05",596000,598000,J6P,11,10860.4973341891,0.00271379694044823
"5.96e+05,5.98e+05",596000,598000,J6S,11,259399.308417976,0.0648181227689284
"5.96e+05,5.98e+05",596000,598000,LAV,24,200769.254460251,0.0501677751694767
"5.96e+05,5.98e+05",596000,598000,PPH,18,6164.88400208089,0.0015404675152765
"5.96e+05,5.98e+05",596000,598000,RVI,21,14422.9321915582,0.00360397024642014
"5.96e+05,5.98e+05",596000,598000,SNE,28,244402.988222716,0.061070875602285
"5.96e+05,5.98e+05",596000,598000,VRC,21,735706.889329434,0.183836802670508
"5.96e+05,5.98e+05",596000,598000,VRG,20,149928.368606865,0.0374637675874062
"5.96e+05,5.98e+05",596000,598000,VRN,21,16466.872484833,0.004114705505006
"5.98e+05,6e+05",598000,600000,000,0,2265322.11720468,0.564448229652866
"5.98e+05,6e+05",598000,600000,BDH,4,97968.5885150165,0.0244107431472602
"5.98e+05,6e+05",598000,600000,BOR,28,1736.82169604371,0.000432762265511392
"5.98e+05,6e+05",598000,600000,BTA,28,36.9653049095068,0.00000921061104568038
"5.98e+05,6e+05",598000,600000,BTH,1,71918.1970077613,0.017919791040997
"5.98e+05,6e+05",598000,600000,FLA,25,1176.06417939439,0.000293038830537907
"5.98e+05,6e+05",598000,600000,J5M,11,8980.86506719656,0.0022377538935547
"5.98e+05,6e+05",598000,600000,J6P,11,5447.14367345069,0.00135725978208257
"5.98e+05,6e+05",598000,600000,J6S,11,70384.4871857674,0.0175376379744416
"5.98e+05,6e+05",598000,600000,LAV,24,469184.000177512,0.116906146048861
"5.98e+05,6e+05",598000,600000,MID,2,7151.16538161412,0.00178184930476368
"5.98e+05,6e+05",598000,600000,MIS,2,52920.389436394,0.0131861247912823
"5.98e+05,6e+05",598000,600000,OLI,23,1211.0788085605,0.000301763393501672
"5.98e+05,6e+05",598000,600000,ORH,3,8681.63434183598,0.00216319484877041
"5.98e+05,6e+05",598000,600000,ROM,24,20437.0267155655,0.00509227516093993
"5.98e+05,6e+05",598000,600000,RVI,21,10529.9671146348,0.00262374222677555
"5.98e+05,6e+05",598000,600000,SNE,28,66505.8957058857,0.0165712129006126
"5.98e+05,6e+05",598000,600000,SOG,4,111556.831968005,0.0277965132780864
"5.98e+05,6e+05",598000,600000,TRN,6,123156.825623142,0.0306868730343871
"5.98e+05,6e+05",598000,600000,VRC,21,508203.867180421,0.126628690442795
"5.98e+05,6e+05",598000,600000,VRG,20,1373.79593192507,0.000342307469560343
"5.98e+05,6e+05",598000,600000,VRN,21,109455.313693566,0.0272728799013665
"6e+05,6.02e+05",600000,602000,000,0,1742080.04186229,0.436621063675466
"6e+05,6.02e+05",600000,602000,BDH,4,139632.248433695,0.0349963143882548
"6e+05,6.02e+05",600000,602000,BOR,28,1716.00701437332,0.000430086327772456
"6e+05,6.02e+05",600000,602000,BTH,1,69896.4260388265,0.0175182834030759
"6e+05,6.02e+05",600000,602000,CRD,24,25486.4969018952,0.00638773254917215
"6e+05,6.02e+05",600000,602000,CZH,5,11132.9776489706,0.00279028082875712
"6e+05,6.02e+05",600000,602000,FAG,16,153574.560205148,0.038490704341336
"6e+05,6.02e+05",600000,602000,FLA,25,994.484590472537,0.000249249695345114
"6e+05,6.02e+05",600000,602000,FLP,25,7473.209660694,0.00187302573516305
"6e+05,6.02e+05",600000,602000,LAV,24,419922.735810762,0.105246089252712
"6e+05,6.02e+05",600000,602000,LUZ,16,196749.593162464,0.0493117506543944
"6e+05,6.02e+05",600000,602000,MID,2,60822.4966996625,0.0152440660395921
"6e+05,6.02e+05",600000,602000,MIS,2,123228.396571591,0.0308849836363393
"6e+05,6.02e+05",600000,602000,ORH,3,24877.7903217962,0.00623517118110497
"6e+05,6.02e+05",600000,602000,PCH,15,2227.58123646211,0.000558303215418204
"6e+05,6.02e+05",600000,602000,PEP,28,133863.905101899,0.0335505827682074
"6e+05,6.02e+05",600000,602000,PPA,24,137867.006925481,0.0345538883191654
"6e+05,6.02e+05",600000,602000,PPO,25,45476.321348164,0.011397822902475
"6e+05,6.02e+05",600000,602000,PPP,24,21085.0423936086,0.00528458705473617
"6e+05,6.02e+05",600000,602000,PSL,24,44666.1066986471,0.0111947571571725
"6e+05,6.02e+05",600000,602000,PTR,19,64300.2510924586,0.0161157026955987
"6e+05,6.02e+05",600000,602000,ROM,24,49204.0419146554,0.0123321090889389
"6e+05,6.02e+05",600000,602000,RVI,21,55893.6689354224,0.0140087439135231
"6e+05,6.02e+05",600000,602000,SNE,28,46696.1037748768,0.0117035394526943
"6e+05,6.02e+05",600000,602000,SOG,4,71566.1778201017,0.01793677668771
"6e+05,6.02e+05",600000,602000,SOJ,7,0.000000000582076609134674,0.000000000000000145887044288336
"6e+05,6.02e+05",600000,602000,SPH,17,121440.997268567,0.0304370041140754
"6e+05,6.02e+05",600000,602000,TRN,6,138729.720150926,0.0347701118893165
"6e+05,6.02e+05",600000,602000,VRC,21,72633.0946539353,0.0182041802235106
"6e+05,6.02e+05",600000,602000,VRG,20,6675.47872710973,0.00167308880897219
"6.02e+05,6.04e+05",602000,604000,000,0,1872273.72443779,0.468479983281826
"6.02e+05,6.04e+05",602000,604000,BDH,4,152895.33351096,0.0382574419285795
"6.02e+05,6.04e+05",602000,604000,BOR,28,2276.38549587544,0.000569596755608452
"6.02e+05,6.04e+05",602000,604000,BTA,28,279.451268948382,0.00006992424456757
"6.02e+05,6.04e+05",602000,604000,BTH,1,199557.964640849,0.0499333568155337
"6.02e+05,6.04e+05",602000,604000,CCN,25,11747.5709811822,0.00293947502709247
"6.02e+05,6.04e+05",602000,604000,CZH,5,75989.8420731172,0.0190141641573764
"6.02e+05,6.04e+05",602000,604000,FAG,16,6220.42556532642,0.00155647372860773
"6.02e+05,6.04e+05",602000,604000,J6P,11,71.0278608439257,0.0000177725781366174
