"";"CANTVILLE";"LPRM_1";"LPRM_2";"LPRM_3";"LPRM_4";"LPRM_5";"LPRM_6";"LPRM_7";"LPRM_8";"LPRM_9";"LPRM_Z";"P13_POP_sup20";"LPRM_1_pct_POP_sup20";"LPRM_2_pct_POP_sup20";"LPRM_3_pct_POP_sup20";"LPRM_4_pct_POP_sup20";"LPRM_5_pct_POP_sup20";"LPRM_6_pct_POP_sup20";"LPRM_7_pct_POP_sup20";"LPRM_8_pct_POP_sup20";"LPRM_9_pct_POP_sup20";"LPRM_Z_pct_POP_sup20"
"59";"0311";3729,77536803782;2347,95917530296;391,364509527686;0;50,1700074554726;44,8225942475232;8,0362658084578;22,9475668537508;3,98181045404753;234,004213800698;6833,06151148842;54,5842498529679;34,3617450443749;5,72751333892847;0;0,734224437627582;0,655966497186701;0,117608568208356;0,335831410491024;0,0582727149075552;3,42458813530754
"60";"0312";2749,67878865784;1862,98121142702;251,386160181072;0;18,2364416937245;29,0688099294287;10,0518272799547;0;0;145,419388909559;5066,82262807859;54,2683056126745;36,7682342204563;4,96141622933425;0;0,35991869130497;0,573708851940847;0,19838522122821;0;0;2,87003117306089
"61";"0313";3117,92645615284;1947,89419131326;277,936024054603;0;23,8232165001741;58,8337178911292;14,9369905256938;4,97899684189793;0;66,4382237849516;5512,76781706455;56,5582763435352;35,3342323847493;5,04167839600035;0;0,432146197531308;1,06722647939229;0,270952650671355;0,090317550223785;0;1,20516999789642
"62";"0314";4522,98330546625;2875,11470936976;361,288133531726;0;29,9325859339525;90,9790934642617;20,7716434957997;0;0;0;7901,06947126176;57,2452036008229;36,3889308887525;4,57264848569962;0;0,378842206650949;1,15147821184431;0,262896606229721;0;0;0
"63";"0315";8325,95231979975;4765,78437290272;693,551724555206;0;85,3550460930958;177,753033624614;80,7070951045416;3,97798165137615;0;691,743713688783;14824,8252874201;56,1622289529773;32,1473223495378;4,67831297238784;0;0,5757575178004;1,19902278899334;0,544405033717512;0,0268332447381471;0;4,66611713984769
"64";"0316";6639,68907227261;4008,40587125615;680,794867804588;4,06282722513089;73,8741407773283;125,350919507069;25,1701226507005;28,0532909413449;0;322,793926381764;11908,1950388167;55,7573087325953;33,6609020778556;5,71702819432691;0,0341179096570677;0,620363879971093;1,05264415890458;0,211368075251156;0,235579706663358;0;2,71068726477493
"65";"0317";2685,52594330151;1606,89804997973;278,497819564583;0;38,1676080454495;28,3402206626652;8;4,91369369139218;0;57,9990179020259;4708,34235314735;57,0376098820923;34,128742760296;5,91498660623982;0;0,810637909962853;0,601915037969165;0,169911178923773;0,104361435996844;0;1,23183518851928
"66";"0318";2512,81924073369;1504,21764222237;235,365338192075;0;22,4070414853497;55,160975864256;8,79600498314337;4,80076602746297;0;0;4343,56700950835;57,8515131741484;34,6309298079101;5,4187108815599;0;0,515867291474939;1,26994646896215;0,202506487499522;0,110525888444999;0;0
"67";"0319";7428,76538511301;4527,99483268582;637,608959797295;4,07566805311334;30,4465537900624;152,332058234025;38,6970304581652;22,2431893342773;0;563,99490986075;13406,1585873265;55,4130800163424;33,7754831347911;4,75608993914228;0,0304014608402907;0,227108709715287;1,13628417299219;0,288651146457028;0,165917695135315;0;4,20698372458402
"68";"0397";19382,7983766413;7365,419926147;1360,36040400634;9,70973726374151;121,286867841096;290,327801144445;108,740798398031;12,1532740852124;0;1553,3382876054;30204,1354731326;64,1726640177563;24,3854684491756;4,50388790374886;0,0321470457990052;0,401557157459394;0,961218709281383;0,360019569157208;0,0402371195031325;0;5,14280002811912
