numer_sta,date,pmer,tend,cod_tend,dd,ff,t,td,u,vv,ww,w1,w2,n,nbas,hbas,cl,cm,ch,pres,niv_bar,geop,tend24,tn12,tn24,tx12,tx24,tminsol,sw,tw,raf10,rafper,per,etat_sol,ht_neige,ssfrai,perssfrai,rr1,rr3,rr6,rr12,rr24,phenspe1,phenspe2,phenspe3,phenspe4,nnuage1,ctype1,hnuage1,nnuage2,ctype2,hnuage2,nnuage3,ctype3,hnuage3,nnuage4,ctype4,hnuage4,X,date.ok,jour.ok,temp
07149,20180109030000,101140,-70,6,20,0.8,277.25,276.050000,92,5020,1,2,2,90,0,6600,30,20,12,100030,mq,mq,-670,mq,mq,mq,mq,mq,mq,mq,1.200000,2,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,7,0,6600,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-09T02:00:00Z,2018-01-09,4.10000000000002
07149,20180109060000,100940,-200,8,250,0.8,276.05,274.750000,91,1900,1,2,2,90,1,450,35,20,12,99830,mq,mq,-850,276.050000,mq,279.550000,mq,mq,mq,mq,1.300000,1.8,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,1,6,390,2,0,5200,7,0,7500,mq,mq,mq,"",2018-01-09T05:00:00Z,2018-01-09,2.90000000000003
07149,20180109090000,101010,70,3,170,2.4,277.75,277.350000,97,2800,10,2,2,90,5,150,36,mq,mq,99900,mq,mq,-760,mq,mq,mq,mq,mq,mq,mq,3.900000,4.1,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,7,7,100,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-09T08:00:00Z,2018-01-09,4.60000000000002
07149,20180109120000,101000,0,0,190,3.8,278.95,277.950000,93,4500,10,2,2,100,8,150,36,mq,mq,99900,mq,mq,-680,mq,mq,mq,mq,mq,mq,mq,5.700000,5.7,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,8,7,120,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-09T11:00:00Z,2018-01-09,5.80000000000001
07149,20180109150000,100880,-110,6,180,2.8,280.65,279.250000,91,9000,1,2,2,100,8,250,36,mq,mq,99790,mq,mq,-660,mq,mq,mq,mq,mq,mq,mq,4.400000,5.7,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,8,7,220,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-09T14:00:00Z,2018-01-09,7.5
07149,20180109180000,100890,10,3,180,3.5,280.95,280.050000,94,10000,60,6,6,100,8,250,37,mq,mq,99800,mq,mq,-620,275.650000,mq,280.950000,mq,mq,mq,mq,5.600000,6,-10,0,0.000000,0,-60,-0.100000,0.2,0.200000,0.200000,0.200000,mq,mq,mq,mq,7,7,220,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-09T17:00:00Z,2018-01-09,7.80000000000001
07149,20180109210000,100890,0,0,190,4.1,280.95,280.150000,95,6610,21,6,5,100,8,150,37,mq,mq,99800,mq,mq,-490,mq,mq,mq,mq,mq,mq,mq,6.700000,6.9,-10,0,0.000000,0,-30,-0.100000,0.4,0.600000,0.600000,0.600000,mq,mq,mq,mq,3,7,160,8,7,200,mq,mq,mq,mq,mq,mq,"",2018-01-09T20:00:00Z,2018-01-09,7.80000000000001
07149,20180110000000,100900,10,1,190,3.6,280.35,279.150000,92,15000,60,6,2,100,8,450,35,mq,mq,99810,mq,mq,-290,mq,mq,mq,mq,mq,mq,mq,6.200000,7.4,-10,1,0.000000,0,-60,0.400000,0.4,0.800000,1.000000,1.000000,mq,mq,mq,mq,2,6,460,7,6,1300,mq,mq,mq,mq,mq,mq,"",2018-01-09T23:00:00Z,2018-01-09,7.20000000000005
07149,20180110030000,100830,-80,6,190,2.8,279.95,277.750000,86,20000,61,6,2,100,7,800,35,mq,mq,99730,mq,mq,-300,mq,mq,mq,mq,mq,mq,mq,4.500000,4.9,-10,1,0.000000,0,-30,-0.100000,0.2,0.600000,1.200000,1.200000,mq,mq,mq,mq,3,6,690,5,6,1290,7,6,1600,mq,mq,mq,"",2018-01-10T02:00:00Z,2018-01-10,6.80000000000001
07149,20180110060000,100820,-10,5,200,3.3,279.65,278.950000,95,6480,61,6,6,100,7,250,37,mq,mq,99720,mq,mq,-110,279.650000,mq,281.050000,mq,mq,mq,mq,5.700000,6.1,-10,2,0.000000,0,-60,0.400000,1,1.200000,2.000000,2.200000,mq,mq,mq,mq,7,7,200,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-10T05:00:00Z,2018-01-10,6.5
07149,20180110090000,100910,100,3,210,2.4,280.35,279.750000,96,14000,1,2,2,90,7,250,35,mq,mq,99820,mq,mq,-80,mq,mq,mq,mq,mq,mq,mq,3.500000,4,-10,2,0.000000,0,-30,0.000000,0.4,1.400000,2.000000,2.600000,mq,mq,mq,mq,2,7,230,6,6,580,mq,mq,mq,mq,mq,mq,"",2018-01-10T08:00:00Z,2018-01-10,7.20000000000005
07149,20180110120000,100900,-10,8,200,3.4,281.55,279.650000,88,19660,1,2,2,90,7,450,38,mq,mq,99810,mq,mq,-90,mq,mq,mq,mq,mq,mq,mq,5.600000,5.9,-10,2,0.000000,0,-60,0.000000,0,0.400000,1.600000,2.600000,mq,mq,mq,mq,1,8,300,7,6,600,mq,mq,mq,mq,mq,mq,"",2018-01-10T11:00:00Z,2018-01-10,8.40000000000003
07149,20180110150000,100850,-50,5,200,2.8,282.05,279.150000,82,27420,1,2,2,90,5,450,38,23,mq,99760,mq,mq,-30,mq,mq,mq,mq,mq,mq,mq,4.100000,4.1,-10,1,0.000000,0,-30,0.000000,0,0.000000,1.400000,2.600000,mq,mq,mq,mq,1,8,400,4,6,700,7,3,2300,mq,mq,mq,"",2018-01-10T14:00:00Z,2018-01-10,8.90000000000003
07149,20180110180000,100900,50,3,200,2.4,280.55,279.450000,93,6710,1,2,2,75,5,1750,35,23,10,99810,mq,mq,10,279.650000,mq,282.250000,mq,mq,mq,mq,3.400000,4.1,-10,1,0.000000,0,-60,0.000000,0,0.000000,0.400000,2.400000,mq,mq,mq,mq,5,6,1850,5,3,3000,mq,mq,mq,mq,mq,mq,"",2018-01-10T17:00:00Z,2018-01-10,7.40000000000003
07149,20180110210000,100960,50,2,0,0,280.05,279.350000,95,6020,2,2,2,90,7,450,35,mq,mq,99860,mq,mq,60,mq,mq,mq,mq,mq,mq,mq,0.900000,1.4,-10,1,0.000000,0,-30,0.000000,0,0.000000,0.000000,2.000000,mq,mq,mq,mq,2,8,400,7,6,1680,mq,mq,mq,mq,mq,mq,"",2018-01-10T20:00:00Z,2018-01-10,6.90000000000003
07149,20180111000000,100990,30,2,170,1.1,279.35,278.950000,97,2600,10,2,2,90,7,80,36,mq,mq,99890,mq,mq,80,mq,mq,mq,mq,mq,mq,mq,2.000000,2.7,-10,1,0.000000,0,-60,0.000000,0,0.000000,0.000000,1.600000,mq,mq,mq,mq,2,7,90,3,7,170,7,6,1770,mq,mq,mq,"",2018-01-10T23:00:00Z,2018-01-10,6.20000000000005
07149,20180111030000,101040,50,3,70,0.9,279.05,278.750000,98,2750,28,4,2,100,8,80,36,mq,mq,99940,mq,mq,210,mq,mq,mq,mq,mq,mq,mq,1.300000,2.6,-10,1,0.000000,0,-30,0.000000,0,0.000000,0.000000,1.400000,mq,mq,mq,mq,8,7,70,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-11T02:00:00Z,2018-01-11,5.90000000000003
07149,20180111060000,101200,160,2,70,1.8,279.05,278.650000,97,6480,20,5,2,100,7,150,35,mq,mq,100100,mq,mq,380,278.750000,mq,280.550000,mq,mq,mq,mq,2.600000,2.6,-10,2,0.000000,0,-60,-0.100000,0,-0.100000,-0.100000,0.400000,mq,mq,mq,mq,2,7,100,5,6,600,6,6,1400,mq,mq,mq,"",2018-01-11T05:00:00Z,2018-01-11,5.90000000000003
07149,20180111090000,101480,270,3,0,0,279.35,278.950000,97,12000,60,6,2,90,7,150,35,mq,mq,100370,mq,mq,550,mq,mq,mq,mq,mq,mq,mq,0.000000,1.9,-10,2,0.000000,0,-30,-0.100000,0,-0.100000,-0.100000,-0.100000,mq,mq,mq,mq,2,7,160,7,6,1400,mq,mq,mq,mq,mq,mq,"",2018-01-11T08:00:00Z,2018-01-11,6.20000000000005
07149,20180111120000,101640,170,1,20,2.5,280.95,279.750000,92,5700,60,6,2,90,7,150,35,mq,mq,100540,mq,mq,730,mq,mq,mq,mq,mq,mq,mq,4.300000,4.3,-10,1,0.000000,0,-60,-0.100000,0,-0.100000,-0.100000,-0.100000,mq,mq,mq,mq,4,7,180,5,6,700,7,6,1200,mq,mq,mq,"",2018-01-11T11:00:00Z,2018-01-11,7.80000000000001
07149,20180111150000,101850,210,3,10,3.7,281.05,279.350000,89,12000,3,2,2,90,7,450,35,mq,mq,100750,mq,mq,990,mq,mq,mq,mq,mq,mq,mq,5.400000,5.4,-10,1,0.000000,0,-30,0.000000,0.6,0.600000,0.600000,0.600000,mq,mq,mq,mq,7,6,360,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-11T14:00:00Z,2018-01-11,7.90000000000003
07149,20180111180000,102090,230,2,40,4.3,278.75,277.750000,93,8000,3,2,2,100,8,150,37,mq,mq,100980,mq,mq,1170,278.750000,mq,281.250000,mq,mq,mq,mq,5.900000,6.8,-10,1,0.000000,0,-60,0.000000,0,0.600000,0.600000,0.600000,mq,mq,mq,mq,8,7,150,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-11T17:00:00Z,2018-01-11,5.60000000000002
07149,20180111210000,102270,180,1,360,1.6,279.85,277.850000,87,9630,0,2,2,100,8,450,mq,mq,mq,101160,mq,mq,1300,mq,mq,mq,mq,mq,mq,mq,3.100000,5.6,-10,,0.000000,,mq,0.000000,0,0.000000,0.600000,0.600000,mq,mq,mq,mq,1,mq,300,8,mq,450,mq,mq,mq,mq,mq,mq,"",2018-01-11T20:00:00Z,2018-01-11,6.70000000000005
07149,20180112000000,102410,130,2,360,4.1,279.05,277.650000,91,6480,3,2,2,100,8,250,36,mq,mq,101290,mq,mq,1400,mq,mq,mq,mq,mq,mq,mq,5.800000,5.8,-10,1,0.000000,0,-60,0.000000,0,0.000000,0.600000,0.600000,mq,mq,mq,mq,8,6,250,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-11T23:00:00Z,2018-01-11,5.90000000000003
07149,20180112030000,102470,60,1,340,2.6,278.85,277.850000,93,4540,10,2,2,100,8,150,mq,mq,mq,101350,mq,mq,1410,mq,mq,mq,mq,mq,mq,mq,3.500000,4.3,-10,0,0.000000,,mq,0.000000,0,0.000000,0.000000,0.600000,mq,mq,mq,mq,8,mq,180,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-12T02:00:00Z,2018-01-12,5.70000000000005
07149,20180112060000,102560,90,2,350,2.2,278.75,277.750000,93,3280,10,2,2,100,8,250,36,mq,mq,101440,mq,mq,1340,278.450000,mq,279.950000,mq,mq,mq,mq,4.400000,6.9,-10,1,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.600000,mq,mq,mq,mq,8,7,200,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-12T05:00:00Z,2018-01-12,5.60000000000002
07149,20180112090000,102670,110,2,360,2.7,278.85,277.450000,91,4560,2,2,2,100,8,250,36,mq,mq,101550,mq,mq,1180,mq,mq,mq,mq,mq,mq,mq,4.400000,6,-10,1,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.600000,mq,mq,mq,mq,8,7,240,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-12T08:00:00Z,2018-01-12,5.70000000000005
07149,20180112120000,102640,-30,8,50,3,279.25,277.850000,91,5500,3,2,2,100,8,250,36,mq,mq,101520,mq,mq,980,mq,mq,mq,mq,mq,mq,mq,4.600000,5.7,-10,1,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.600000,mq,mq,mq,mq,8,7,210,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-12T11:00:00Z,2018-01-12,6.10000000000002
07149,20180112150000,102600,-40,5,40,1.5,279.55,277.350000,86,5540,1,2,2,100,8,450,36,mq,mq,101480,mq,mq,730,mq,mq,mq,mq,mq,mq,mq,2.300000,3.6,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,8,7,360,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-12T14:00:00Z,2018-01-12,6.40000000000003
07149,20180112180000,102610,10,2,20,0.9,279.75,277.250000,84,6130,1,2,2,100,8,450,35,mq,mq,101490,mq,mq,510,278.750000,mq,279.750000,mq,mq,mq,mq,1.600000,2.3,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,8,6,540,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-12T17:00:00Z,2018-01-12,6.60000000000002
07149,20180112210000,102600,-20,7,0,0,276.75,275.150000,89,3020,10,1,1,0,0,mq,mq,mq,mq,101470,mq,mq,310,mq,mq,mq,mq,mq,mq,mq,0.600000,3.5,-10,0,0.000000,,mq,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-12T20:00:00Z,2018-01-12,3.60000000000002
07149,20180113000000,102460,-140,8,90,0.9,276.25,275.850000,97,180,40,0,0,0,0,mq,30,20,10,101330,mq,mq,40,mq,mq,mq,mq,mq,mq,mq,1.300000,2.3,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-12T23:00:00Z,2018-01-12,3.10000000000002
07149,20180113030000,102350,-110,8,110,0.6,275.65,275.350000,98,90,47,4,1,101,9,mq,62,61,60,101220,mq,mq,-130,mq,mq,mq,mq,mq,mq,mq,1.000000,1.6,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,9,59,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-13T02:00:00Z,2018-01-13,2.5
07149,20180113060000,102250,-90,8,120,0.5,276.95,276.650000,98,2890,10,4,2,100,8,250,36,mq,mq,101130,mq,mq,-310,274.750000,mq,279.750000,mq,mq,mq,mq,1.200000,2.1,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,8,7,210,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-13T05:00:00Z,2018-01-13,3.80000000000001
07149,20180113090000,102190,-60,8,100,2.4,277.35,276.350000,93,5170,0,2,2,75,6,250,mq,mq,mq,101070,mq,mq,-480,mq,mq,mq,mq,mq,mq,mq,3.800000,7.7,-10,,mq,,mq,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,6,mq,270,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-13T08:00:00Z,2018-01-13,4.20000000000005
07149,20180113120000,102070,-120,8,110,4.3,277.45,274.950000,84,12000,1,2,2,90,7,450,35,mq,mq,100950,mq,mq,-570,mq,mq,mq,mq,mq,mq,mq,6.400000,8.3,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,7,6,350,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-13T11:00:00Z,2018-01-13,4.30000000000001
07149,20180113150000,101890,-180,6,120,3,278.15,274.950000,80,8430,1,2,2,100,8,450,35,mq,mq,100770,mq,mq,-710,mq,mq,mq,mq,mq,mq,mq,4.500000,6.2,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,8,6,570,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-13T14:00:00Z,2018-01-13,5
07149,20180113180000,101810,-80,6,90,2.7,277.15,274.650000,84,13000,1,2,2,75,6,4860,30,27,10,100690,mq,mq,-800,276.950000,mq,278.350000,mq,mq,mq,mq,3.800000,5.7,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,6,3,4860,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-13T17:00:00Z,2018-01-13,4
07149,20180113210000,101700,-110,8,60,3.3,276.75,273.750000,81,8370,1,2,2,90,6,800,35,27,10,100580,mq,mq,-890,mq,mq,mq,mq,mq,mq,mq,4.300000,4.8,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,4,6,900,7,3,5000,mq,mq,mq,mq,mq,mq,"",2018-01-13T20:00:00Z,2018-01-13,3.60000000000002
07149,20180114000000,101670,-30,8,90,1.3,275.55,273.450000,86,7440,2,2,2,90,7,5200,30,27,mq,100550,mq,mq,-780,mq,mq,mq,mq,mq,mq,mq,2.000000,3.9,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,7,3,5200,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-13T23:00:00Z,2018-01-13,2.40000000000003
07149,20180114030000,101650,-30,6,50,1.5,274.55,273.350000,92,5480,0,2,2,100,8,5400,mq,mq,mq,100520,mq,mq,-700,mq,mq,mq,mq,mq,mq,mq,2.300000,2.3,-10,,0.000000,,mq,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,8,mq,5400,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-14T02:00:00Z,2018-01-14,1.40000000000003
07149,20180114060000,101650,0,5,0,0,273.85,272.650000,92,5070,3,2,2,90,7,4500,30,23,mq,100520,mq,mq,-610,273.850000,mq,277.150000,mq,mq,mq,mq,0.700000,1.2,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,7,3,4500,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-14T05:00:00Z,2018-01-14,0.700000000000046
07149,20180114090000,101770,130,3,70,1.4,275.55,274.350000,92,4570,10,2,2,90,7,4860,mq,mq,mq,100650,mq,mq,-420,mq,mq,mq,mq,mq,mq,mq,1.700000,3.8,-10,0,0.000000,,mq,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,5,mq,4860,7,mq,6720,mq,mq,mq,mq,mq,mq,"",2018-01-14T08:00:00Z,2018-01-14,2.40000000000003
07149,20180114120000,101780,20,0,200,0.9,280.15,274.850000,69,8750,0,0,0,0,0,mq,mq,mq,mq,100670,mq,mq,-280,mq,mq,mq,mq,mq,mq,mq,2.000000,2.2,-10,0,0.000000,,mq,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-14T11:00:00Z,2018-01-14,7
07149,20180114150000,101770,0,5,190,1.2,281.85,275.650000,65,12000,1,0,0,10,1,4800,30,23,10,100670,mq,mq,-100,mq,mq,mq,mq,mq,mq,mq,1.800000,2.6,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,1,3,4800,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-14T14:00:00Z,2018-01-14,8.70000000000005
07149,20180114180000,101930,140,3,230,1.9,277.35,275.550000,88,9000,2,0,0,0,0,mq,30,20,10,100810,mq,mq,120,273.450000,mq,281.950000,mq,mq,mq,mq,2.500000,2.6,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-14T17:00:00Z,2018-01-14,4.20000000000005
07149,20180114210000,101960,30,3,230,3.3,277.75,277.050000,95,3280,10,2,2,100,8,150,36,mq,mq,100840,mq,mq,260,mq,mq,mq,mq,mq,mq,mq,4.800000,5.8,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,8,7,120,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-14T20:00:00Z,2018-01-14,4.60000000000002
07149,20180115000000,101990,30,0,220,1.8,277.75,277.150000,96,6480,1,2,2,100,8,150,36,mq,mq,100870,mq,mq,320,mq,mq,mq,mq,mq,mq,mq,3.000000,4.7,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,8,7,150,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-14T23:00:00Z,2018-01-14,4.60000000000002
07149,20180115030000,101810,-180,6,210,3.1,277.55,276.950000,96,3280,10,2,2,100,8,150,36,mq,mq,100690,mq,mq,170,mq,mq,mq,mq,mq,mq,mq,6.200000,6.8,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,8,7,120,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-15T02:00:00Z,2018-01-15,4.40000000000003
07149,20180115060000,101640,-160,6,200,2.8,278.05,277.150000,94,10000,2,2,2,100,8,250,35,mq,mq,100530,mq,mq,10,275.950000,mq,278.050000,mq,mq,mq,mq,4.300000,5.9,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,5,7,240,7,6,1200,mq,mq,mq,mq,mq,mq,"",2018-01-15T05:00:00Z,2018-01-15,4.90000000000003
07149,20180115090000,101380,-250,6,210,5.9,279.55,277.050000,84,20000,1,2,2,100,8,450,35,mq,mq,100280,mq,mq,-370,mq,mq,mq,mq,mq,mq,mq,9.000000,11.3,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,5,6,420,7,6,1200,mq,mq,mq,mq,mq,mq,"",2018-01-15T08:00:00Z,2018-01-15,6.40000000000003
07149,20180115120000,100900,-480,8,200,7.7,279.85,278.350000,90,18000,61,6,2,100,7,450,35,61,60,99800,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,14.4,-10,,mq,,mq,mq,0.2,0.200000,mq,mq,mq,mq,mq,mq,7,6,330,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-15T11:00:00Z,2018-01-15,6.70000000000005
07149,20180115150000,100290,-600,6,210,9.6,280.35,279.150000,92,6000,61,6,6,100,7,450,35,mq,mq,99200,mq,mq,-1470,mq,mq,mq,mq,mq,mq,mq,15.700000,19.4,-10,2,0.000000,0,-30,0.900000,6.3,6.500000,6.500000,6.500000,mq,mq,mq,mq,5,6,330,7,6,570,mq,mq,mq,mq,mq,mq,"",2018-01-15T14:00:00Z,2018-01-15,7.20000000000005
07149,20180115180000,100140,-140,6,230,6.8,282.15,281.050000,93,59610,21,6,2,100,7,250,35,mq,mq,99060,mq,mq,-1750,278.050000,mq,282.250000,mq,mq,mq,mq,10.700000,14.4,-10,2,0.000000,0,-60,0.200000,1.4,7.700000,7.900000,7.900000,mq,mq,mq,mq,3,7,270,7,6,450,mq,mq,mq,mq,mq,mq,"",2018-01-15T17:00:00Z,2018-01-15,9
07149,20180115210000,100270,130,1,240,6,281.55,278.650000,82,47260,3,1,1,25,2,1750,35,20,mq,99190,mq,mq,-1650,mq,mq,mq,mq,mq,mq,mq,8.800000,12.3,-10,2,0.000000,0,-30,0.000000,0,1.400000,7.900000,7.900000,mq,mq,mq,mq,2,6,1700,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-01-15T20:00:00Z,2018-01-15,8.40000000000003
07149,20180116000000,100300,30,0,240,5.7,281.75,279.550000,86,17500,61,6,2,90,7,450,35,mq,mq,99220,mq,mq,-1650,mq,mq,mq,mq,mq,mq,mq,8.700000,9.9,-10,2,0.000000,0,-60,-0.100000,0,-0.100000,7.700000,7.900000,mq,mq,mq,mq,1,6,510,5,6,1300,7,6,1500,mq,mq,mq,"",2018-01-15T23:00:00Z,2018-01-15,8.60000000000002
07149,20180116030000,100230,-70,5,260,7.8,281.45,279.050000,85,16090,61,6,2,100,7,800,mq,mq,mq,99150,mq,mq,-1540,mq,mq,mq,mq,mq,mq,mq,11.700000,13.9,-10,2,0.000000,,mq,0.200000,1.6,1.600000,3.000000,9.500000,mq,mq,mq,mq,3,mq,720,4,mq,960,5,mq,1200,mq,8,mq,"",2018-01-16T02:00:00Z,2018-01-16,8.30000000000001
07149,20180116060000,100140,-90,5,260,8.6,281.25,279.050000,86,17990,61,6,2,90,7,800,38,mq,mq,99060,mq,mq,-1470,280.850000,mq,282.850000,mq,mq,mq,mq,13.300000,13.3,-10,2,0.000000,0,-60,0.200000,0.8,2.400000,2.400000,10.300000,mq,mq,mq,mq,3,8,720,2,8,800,7,6,1400,mq,mq,mq,"",2018-01-16T05:00:00Z,2018-01-16,8.10000000000002
07149,20180116090000,100350,200,3,270,6.7,280.85,278.450000,85,20000,25,8,6,75,6,450,38,20,10,99260,mq,mq,-1020,mq,mq,mq,mq,mq,mq,mq,10.400000,14.2,-10,2,0.000000,0,-30,0.200000,2.6,3.400000,5.000000,12.900000,mq,mq,mq,mq,1,6,480,2,8,500,6,6,2000,mq,mq,mq,"",2018-01-16T08:00:00Z,2018-01-16,7.70000000000005
07149,20180116120000,100380,40,0,270,7.8,283.55,277.050000,64,30000,1,1,1,40,3,1250,38,20,10,99300,mq,mq,-500,mq,mq,mq,mq,mq,mq,mq,12.400000,16,-10,1,0.000000,0,-60,0.000000,0,2.600000,5.000000,12.700000,mq,mq,mq,mq,3,8,1000,1,6,2400,mq,mq,mq,mq,mq,mq,"",2018-01-16T11:00:00Z,2018-01-16,10.4
07149,20180116150000,100270,-120,6,260,6.8,279.95,277.750000,86,10000,25,8,6,90,7,800,32,23,mq,99180,mq,mq,-20,mq,mq,mq,mq,mq,mq,mq,10.500000,16.7,-10,2,0.000000,0,-30,0.800000,1.2,1.200000,4.600000,7.600000,mq,mq,mq,mq,4,8,780,3,8,900,3,6,1700,5,3,2700,"",2018-01-16T14:00:00Z,2018-01-16,6.80000000000001
07149,20180116180000,100320,40,0,270,4.7,278.45,276.650000,88,25000,25,8,6,75,6,800,39,20,10,99220,mq,mq,160,278.350000,mq,283.750000,mq,mq,mq,mq,7.300000,13.3,-10,2,0.000000,0,-60,1.200000,1.6,2.800000,5.400000,7.800000,mq,mq,mq,mq,2,8,600,5,6,1200,1,9,900,mq,mq,mq,"",2018-01-16T17:00:00Z,2018-01-16,5.30000000000001
07149,20180116210000,100210,-100,8,260,7,279.35,275.950000,79,53800,0,2,2,100,8,1750,mq,mq,mq,99120,mq,mq,-70,mq,mq,mq,mq,mq,mq,mq,12.200000,12.8,-10,,0.000000,,mq,0.000000,1,2.600000,3.800000,8.800000,mq,mq,mq,mq,2,mq,1500,5,mq,1920,6,mq,2220,mq,8,mq,"",2018-01-16T20:00:00Z,2018-01-16,6.20000000000005
07149,20180117000000,100260,40,0,250,7.7,276.45,274.650000,88,60000,0,8,6,100,8,2250,mq,mq,mq,99160,mq,mq,-60,mq,mq,mq,mq,mq,mq,mq,11.700000,14,-10,2,0.000000,,mq,0.200000,1.4,2.400000,5.200000,10.200000,mq,mq,mq,mq,1,mq,2220,4,mq,3540,6,mq,4200,mq,mq,mq,"",2018-01-16T23:00:00Z,2018-01-16,3.30000000000001
